date,value,model_no,location,version
1982-04-18,176.0864,1,1005000421,vPUB2025
1982-04-19,160.1506,1,1005000421,vPUB2025
1982-04-20,147.7464,1,1005000421,vPUB2025
1982-04-21,139.7668,1,1005000421,vPUB2025
1982-04-22,132.5732,1,1005000421,vPUB2025
1982-04-23,122.8729,1,1005000421,vPUB2025
1982-04-24,115.3544,1,1005000421,vPUB2025
1982-04-25,108.6311,1,1005000421,vPUB2025
1982-04-26,102.9687,1,1005000421,vPUB2025
1982-04-27,96.0065,1,1005000421,vPUB2025
1982-04-28,91.5551,1,1005000421,vPUB2025
1982-04-29,84.7927,1,1005000421,vPUB2025
1982-04-30,77.2221,1,1005000421,vPUB2025
1982-05-01,74.721,1,1005000421,vPUB2025
1982-05-02,72.9447,1,1005000421,vPUB2025
1982-05-03,70.2906,1,1005000421,vPUB2025
1982-05-04,68.5191,1,1005000421,vPUB2025
1982-05-05,66.579,1,1005000421,vPUB2025
1982-05-06,64.493,1,1005000421,vPUB2025
1982-05-07,61.6166,1,1005000421,vPUB2025
1982-05-08,61.0985,1,1005000421,vPUB2025
1982-05-09,64.4828,1,1005000421,vPUB2025
1982-05-10,71.5835,1,1005000421,vPUB2025
1982-05-11,75.4827,1,1005000421,vPUB2025
1982-05-12,73.3683,1,1005000421,vPUB2025
1982-05-13,70.5698,1,1005000421,vPUB2025
1982-05-14,67.7063,1,1005000421,vPUB2025
1982-05-15,67.4171,1,1005000421,vPUB2025
1982-05-16,69.2549,1,1005000421,vPUB2025
1982-05-17,69.7398,1,1005000421,vPUB2025
1982-05-18,76.8504,1,1005000421,vPUB2025
1982-05-19,88.0042,1,1005000421,vPUB2025
1982-05-20,93.5673,1,1005000421,vPUB2025
1982-05-21,111.1965,1,1005000421,vPUB2025
1982-05-22,120.1578,1,1005000421,vPUB2025
1982-05-23,123.3364,1,1005000421,vPUB2025
1982-05-24,109.7076,1,1005000421,vPUB2025
1982-05-25,95.1708,1,1005000421,vPUB2025
1982-05-26,90.3892,1,1005000421,vPUB2025
1982-05-27,136.5822,1,1005000421,vPUB2025
1982-05-28,389.0294,1,1005000421,vPUB2025
1982-05-29,753.7669,1,1005000421,vPUB2025
1982-05-30,562.93,1,1005000421,vPUB2025
1982-05-31,445.738,1,1005000421,vPUB2025
1982-06-01,388.9349,1,1005000421,vPUB2025
1982-06-02,346.5487,1,1005000421,vPUB2025
1982-06-03,315.9315,1,1005000421,vPUB2025
1982-06-04,290.8312,1,1005000421,vPUB2025
1982-06-05,273.2594,1,1005000421,vPUB2025
1982-06-06,259.6652,1,1005000421,vPUB2025
1982-06-07,244.5538,1,1005000421,vPUB2025
1982-06-08,221.2664,1,1005000421,vPUB2025
1982-06-09,209.7938,1,1005000421,vPUB2025
1982-06-10,202.184,1,1005000421,vPUB2025
1982-06-11,202.0403,1,1005000421,vPUB2025
1982-06-12,197.9776,1,1005000421,vPUB2025
1982-06-13,187.1969,1,1005000421,vPUB2025
1982-06-14,174.8411,1,1005000421,vPUB2025
1982-06-15,165.7873,1,1005000421,vPUB2025
1982-06-16,167.2172,1,1005000421,vPUB2025
1982-06-17,195.9616,1,1005000421,vPUB2025
1982-06-18,195.8788,1,1005000421,vPUB2025
1982-06-19,177.7229,1,1005000421,vPUB2025
1982-06-20,162.5561,1,1005000421,vPUB2025
1982-06-21,150.6569,1,1005000421,vPUB2025
1982-06-22,147.4166,1,1005000421,vPUB2025
1982-06-23,135.1856,1,1005000421,vPUB2025
1982-06-24,118.3482,1,1005000421,vPUB2025
1982-06-25,107.9433,1,1005000421,vPUB2025
1982-06-26,102.8842,1,1005000421,vPUB2025
1982-06-27,95.1196,1,1005000421,vPUB2025
1982-06-28,92.4937,1,1005000421,vPUB2025
1982-06-29,90.5976,1,1005000421,vPUB2025
1982-06-30,95.1585,1,1005000421,vPUB2025
1982-07-01,92.8702,1,1005000421,vPUB2025
1982-07-02,93.9584,1,1005000421,vPUB2025
1982-07-03,94.693,1,1005000421,vPUB2025
1982-07-04,89.5669,1,1005000421,vPUB2025
1982-07-05,80.996,1,1005000421,vPUB2025
1982-07-06,79.65,1,1005000421,vPUB2025
1982-07-07,74.0605,1,1005000421,vPUB2025
1982-07-08,74.5779,1,1005000421,vPUB2025
1982-07-09,70.1552,1,1005000421,vPUB2025
1982-07-10,65.9932,1,1005000421,vPUB2025
1982-07-11,60.651,1,1005000421,vPUB2025
1982-07-12,56.8827,1,1005000421,vPUB2025
1982-07-13,54.7653,1,1005000421,vPUB2025
1982-07-14,52.0481,1,1005000421,vPUB2025
1982-07-15,50.2442,1,1005000421,vPUB2025
1982-07-16,54.5174,1,1005000421,vPUB2025
1982-07-17,68.098,1,1005000421,vPUB2025
1982-07-18,67.9084,1,1005000421,vPUB2025
1982-07-19,65.0236,1,1005000421,vPUB2025
1982-07-20,62.5912,1,1005000421,vPUB2025
1982-07-21,59.6573,1,1005000421,vPUB2025
1982-07-22,57.5798,1,1005000421,vPUB2025
1982-07-23,55.4968,1,1005000421,vPUB2025
1982-07-24,54.3928,1,1005000421,vPUB2025
1982-07-25,52.4193,1,1005000421,vPUB2025
1982-07-26,49.6482,1,1005000421,vPUB2025
1982-07-27,47.1039,1,1005000421,vPUB2025
1982-07-28,45.2308,1,1005000421,vPUB2025
1982-07-29,43.1984,1,1005000421,vPUB2025
1982-07-30,40.7427,1,1005000421,vPUB2025
1982-07-31,38.2616,1,1005000421,vPUB2025
1982-08-01,35.3928,1,1005000421,vPUB2025
1982-08-02,34.6621,1,1005000421,vPUB2025
1982-08-03,33.2711,1,1005000421,vPUB2025
1982-08-04,32.0956,1,1005000421,vPUB2025
1982-08-05,31.2828,1,1005000421,vPUB2025
1982-08-06,31.0517,1,1005000421,vPUB2025
