system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
00000000000000002ad2_+25406+3811,26.258839160127565,20.55098277558227,12.408575317420485,92.90084623589722,14.697594225327236,92.39743213880021,14.805361002717106,46.294663160989444,1769,96.33767443204347,1,1,636.530029296875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68240728460181,48.126694333362046]}"
00000000000000002ad0_+25403+3812,50.00338079042868,19.605898943772843,18.296615113104494,93.49192690854986,14.334406154188144,30.262004679781008,15.288060749326448,42.08145499488872,1770,95.3693466199583,1,1,636.52001953125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68244805826157,48.1266863127729]}"
00000000000000002adb_+25393+3819,76.89625953908973,11.756513057806188,11.159396096941066,18.129097837957218,81.4521475384747,90.42917446992568,89.94198986241456,58.900504746726256,1771,91.4394595712009,1,1,636.5399780273438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.6825857424499,48.1266266091731]}"
00000000000000002ad8_+25381+3813,88.88407852229227,60.57418155494139,89.48808754254607,88.56057147054298,24.17228272460987,27.409724929761403,25.58736439377674,56.89354435852141,1772,50.47206372970054,1,1,636.5499877929688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68274400402838,48.126684439760055]}"
00000000000000002ae3_+25377+3819,88.69936229404904,17.160405385218226,19.27499820887573,75.51700884841716,50.93780260006552,88.20529870812173,35.835038546874685,57.7973117443431,1773,86.7485793631227,1,1,636.5499877929688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68280062402856,48.12663178595059]}"
00000000000000002ad9_+25368+3830,16.026642972156637,83.23960835453326,11.921917479319248,85.64590298037028,91.46733010793199,88.95418893202243,54.47868587363268,57.683090137274675,1774,29.730444398230873,1,1,636.530029296875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68292681052701,48.126535793096835]}"
00000000000000002ae0_+25367+3836,11.856521704339613,93.31338525049951,12.445533965392272,63.89702959835668,91.33766487882808,18.037699380757573,55.536449633437115,46.31453144579748,1775,24.091967154768938,1,1,636.530029296875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68294313999473,48.12648216864205]}"
00000000000000002acb_+25368+3843,11.745300087457665,90.30617650996903,12.98176842804854,45.85653116343354,75.41507900398447,11.882414247833495,82.75467032745563,44.87297530959524,1776,28.041862708579565,1,1,636.510009765625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.6829330925642,48.1264189058146]}"
00000000000000002ac5_+25369+3858,11.195382708275204,32.318612915620484,11.437524432995104,94.43152092055472,90.86422215793546,12.200578219259526,73.92978025990058,43.44917694534441,1777,21.2157939482142,1,1,636.52001953125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68292691102211,48.12628371234332]}"
00000000000000002acc_+25368+3862,11.326389365058645,28.096582559695598,11.49512208709882,94.03919923279233,94.33515847572451,13.149094505814105,23.662435375772887,38.45688195527916,1778,31.55107404027636,1,1,636.530029296875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-106.68294227395278,48.126248070542665]}"
