system:index,Input_FID,SWA_t1,SWA_t2,SWA_t3,SWA_t4,SWA_t5,SWA_t6,SWA_t7,SWA_t8,containsNull_t1,containsNull_t2,containsNull_t3,containsNull_t4,containsNull_t5,containsNull_t6,containsNull_t7,containsNull_t8,riparian_area_m2,.geo
00000000000000000702,2770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,66.75507377367467,"{""type"":""Polygon"",""coordinates"":[[[-107.01305707919575,48.001183159262474],[-107.01300419679542,48.00119299434048],[-107.01294515938821,48.001216366459005],[-107.0129386797029,48.001220930287225],[-107.0130272374736,48.00127302593256],[-107.01304684567879,48.00126374222553],[-107.01307282176472,48.00124540036217],[-107.01307936948348,48.001245259714054],[-107.01308333616178,48.00117371953546],[-107.01305707919575,48.001183159262474]]]}"
00000000000000000703,2768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,71.06466763745993,"{""type"":""Polygon"",""coordinates"":[[[-107.0128611664513,48.001280403911714],[-107.01284799417105,48.001285052633186],[-107.0128088788256,48.00130360458925],[-107.01278888861783,48.001304001502845],[-107.01275681468294,48.00133579389536],[-107.01281846588378,48.00137938298766],[-107.01288388216383,48.001351462413936],[-107.01291650717613,48.00133296454087],[-107.0128611664513,48.001280403911714]]]}"
00000000000000000704,2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,62.13925182167441,"{""type"":""Polygon"",""coordinates"":[[[-107.01376962781126,48.001367200552195],[-107.01375737554177,48.001394188364024],[-107.01372480792035,48.00141260003645],[-107.01373319581009,48.00145713730051],[-107.0138458919059,48.001446212244865],[-107.0138444776676,48.00141049218196],[-107.01385765001815,48.00140584331089],[-107.01376962781126,48.001367200552195]]]}"
00000000000000000705,2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,71.00011080363765,"{""type"":""Polygon"",""coordinates"":[[[-107.0129386797029,48.001220930287225],[-107.01292576409254,48.00123012906641],[-107.01291280471366,48.00123925672284],[-107.01290059575608,48.001266315493574],[-107.0128611664513,48.001280403911714],[-107.01291650717613,48.00133296454087],[-107.0130010377784,48.001282379157985],[-107.0130272374736,48.00127302593256],[-107.0129386797029,48.001220930287225]]]}"
00000000000000000706,2786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,96.00593082560226,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.01382570328512,48.001781559291224],[-107.01383217996498,48.0017769793541]]},{""type"":""Polygon"",""coordinates"":[[[-107.0138606646102,48.00182564187765],[-107.01384671687542,48.00180800738788],[-107.0138256941934,48.00178157104416],[-107.01372704584178,48.00181011529378],[-107.01374165679107,48.001845538853715],[-107.01374268870421,48.001872372378784],[-107.0138107785845,48.00191132614523],[-107.01387488269907,48.00184766884165],[-107.0138606646102,48.00182564187765]]]}]}"
00000000000000000707,2767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,64.17437189863995,"{""type"":""Polygon"",""coordinates"":[[[-107.01275681468294,48.00133579389536],[-107.01271819298663,48.00136772692184],[-107.01269879757199,48.00138148952628],[-107.01268665641737,48.00141297155505],[-107.01278763599112,48.0014424877161],[-107.0127990704777,48.00139314561519],[-107.01281846588378,48.00137938298766],[-107.01275681468294,48.00133579389536]]]}"
00000000000000000708,2791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,75.08393297996372,"{""type"":""Polygon"",""coordinates"":[[[-107.01417147583517,48.00211491491708],[-107.0140734325507,48.00216133538951],[-107.01407364557184,48.00216581439386],[-107.01408726863032,48.00217447556888],[-107.01416930772263,48.00223106386041],[-107.01422676301978,48.00216756204213],[-107.01420595283672,48.002145604615336],[-107.01419909073414,48.00214128173159],[-107.01417147583517,48.00211491491708]],[[-107.01419909073414,48.00214128173159],[-107.01418574883765,48.002141522843196],[-107.01419947303981,48.002150168612566],[-107.01419909073414,48.00214128173159]]]}"
00000000000000000709,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,88.26159371435642,"{""type"":""Polygon"",""coordinates"":[[[-107.01218790432127,48.001252009894394],[-107.01217423855381,48.00124327745301],[-107.01216061655667,48.00123461613406],[-107.01214019036675,48.001221545340044],[-107.01211949406587,48.00120408211727],[-107.01203517607372,48.001259145590225],[-107.0120419364989,48.001263483952314],[-107.01205598401741,48.00128110317173],[-107.01208327173251,48.00129849697851],[-107.01211753271625,48.00132470808593],[-107.01213104304466,48.0013288751],[-107.01220162743957,48.001260655829576],[-107.01218790432127,48.001252009894394]]]}"
0000000000000000070a,2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,140.84148190170527,"{""type"":""MultiPolygon"",""coordinates"":[[[[-107.00886241056025,48.00130125640737],[-107.00887079214333,48.001345794160805],[-107.0088651282013,48.00137271218017],[-107.00889786503471,48.001358709992545],[-107.00889688040998,48.00133194771457],[-107.00886241056025,48.00130125640737]]],[[[-107.00873792651957,48.00118283172858],[-107.00873856363296,48.001196268576116],[-107.00878693382148,48.0012445238639],[-107.00881481235368,48.00127528439398],[-107.008855337257,48.00129245422416],[-107.00873792651957,48.00118283172858]]],[[[-107.00851980218552,48.001048238798795],[-107.00853814208473,48.00117744190445],[-107.00863040810181,48.00115345157728],[-107.00865033998112,48.00115314205841],[-107.00868955649379,48.00113457646892],[-107.00858597980502,48.00103809483926],[-107.0085463824497,48.00104777359758],[-107.00853990257872,48.00105233711907],[-107.00851980218552,48.001048238798795]],[[-107.00854697574195,48.00106113928862],[-107.00855989173219,48.00105194111834],[-107.00853990257872,48.00105233711907],[-107.00854697574195,48.00106113928862]]]]}"
0000000000000000070b,2790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,81.34964956855401,"{""type"":""Polygon"",""coordinates"":[[[-107.01416461374458,48.002110592033105],[-107.01413574010593,48.0020530702367],[-107.01401694433609,48.00207744666164],[-107.01401765151951,48.00209530691499],[-107.01404543549843,48.0021260816459],[-107.0140734325507,48.00216133538951],[-107.01417147583517,48.00211491491708],[-107.01416461374458,48.002110592033105]]]}"
0000000000000000070c,2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,97.96326058031991,"{""type"":""Polygon"",""coordinates"":[[[-107.01225620310151,48.001295443338925],[-107.01222891525396,48.00127804958565],[-107.01220838789719,48.001264994179245],[-107.01220162743957,48.001260655829576],[-107.01213104304466,48.0013288751],[-107.01220572049175,48.00136776023747],[-107.01220593328834,48.00137223918365],[-107.0123382358938,48.00135203240248],[-107.0123378540303,48.001343145638565],[-107.01225620310151,48.001295443338925]]]}"
0000000000000000070d,2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,82.35582309728488,"{""type"":""Polygon"",""coordinates"":[[[-107.0123382358938,48.00135203240248],[-107.01220593328834,48.00137223918365],[-107.01220642681089,48.0013856202836],[-107.01222079896523,48.00141221279758],[-107.01224198897773,48.00144305717773],[-107.01223611444136,48.001465496435635],[-107.01234084861743,48.00141899364175],[-107.01234711555561,48.00140995088582],[-107.01233997318322,48.00139672576215],[-107.01234591559478,48.00137870973454],[-107.0123382358938,48.00135203240248]]]}"
0000000000000000070e,2758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,77.92279512202367,"{""type"":""Polygon"",""coordinates"":[[[-107.01193697820474,48.001131357204635],[-107.01189046432224,48.0011321335841],[-107.0118437814698,48.001128502136076],[-107.01183300833638,48.00119563276477],[-107.01183970082427,48.00119554794504],[-107.01187990402337,48.00120374315421],[-107.01192684351702,48.00121192464408],[-107.01199759689013,48.00114811348208],[-107.01193697820474,48.001131357204635]]]}"
0000000000000000070f,2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,75.48302914947271,"{""type"":""Polygon"",""coordinates"":[[[-107.01172903791135,48.00109026798959],[-107.01168855432931,48.001073170623165],[-107.01166154767517,48.00106467887107],[-107.01164760158169,48.00104704427707],[-107.01164074016607,48.001042721283994],[-107.01157614207891,48.0010929950962],[-107.01162374348802,48.00111896556957],[-107.01165152408043,48.00114974050397],[-107.01168496676416,48.00115359740902],[-107.01174259181485,48.001094506167476],[-107.01172903791135,48.00109026798959]]]}"
00000000000000000710,2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,97.51660393783823,"{""type"":""Polygon"",""coordinates"":[[[-107.01209166914022,48.001173236177614],[-107.01199759689013,48.00114811348208],[-107.01192684351702,48.00121192464408],[-107.01195380665531,48.00122034521605],[-107.01203517607372,48.001259145590225],[-107.01211949406587,48.00120408211727],[-107.01209166914022,48.001173236177614]]]}"
00000000000000000711,2751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,90.01698003755882,"{""type"":""Polygon"",""coordinates"":[[[-107.0112142800125,48.00085815881387],[-107.01118143208164,48.000867667355045],[-107.01112953704774,48.00090426329408],[-107.01110992898882,48.000913546542186],[-107.01119886325822,48.00097453040737],[-107.01121182270731,48.000965403026626],[-107.01123807943299,48.00095596384941],[-107.01129046769935,48.00093274881162],[-107.0112142800125,48.00085815881387]]]}"
00000000000000000712,2755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,82.02554223267362,"{""type"":""Polygon"",""coordinates"":[[[-107.01159929419643,48.001003213916505],[-107.01156493295008,48.00097701814569],[-107.01148044626686,48.001027673088515],[-107.01151508802738,48.00106277102074],[-107.01157614207891,48.0010929950962],[-107.01164074016607,48.001042721283994],[-107.01159929419643,48.001003213916505]]]}"
00000000000000000713,2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,100.72991028055549,"{""type"":""Polygon"",""coordinates"":[[[-107.01099903024523,48.00096907472186],[-107.01098590188354,48.00097379427963],[-107.0109600944726,48.000996543285865],[-107.01092038517677,48.001001728722855],[-107.01095028202906,48.00108608370085],[-107.01098351166908,48.0010854619269],[-107.01104237988388,48.00105768327777],[-107.01108187661784,48.00104801885757],[-107.01110796449392,48.00103417189957],[-107.01099903024523,48.00096907472186]]]}"
00000000000000000714,2752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,61.70716274948791,"{""type"":""Polygon"",""coordinates"":[[[-107.01133981959015,48.00083361528743],[-107.01130675897753,48.00083864496131],[-107.01128665776103,48.000834547257654],[-107.01126057004656,48.0008483942072],[-107.0112142800125,48.00085815881387],[-107.01129046769935,48.00093274881162],[-107.01136678214979,48.000842035977925],[-107.01133981959015,48.00083361528743]]]}"
00000000000000000715,2750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,101.82142341556028,"{""type"":""Polygon"",""coordinates"":[[[-107.01110992898882,48.000913546542186],[-107.01105169899104,48.00095476189828],[-107.01099903024523,48.00096907472186],[-107.01110796449392,48.00103417189957],[-107.01114739340842,48.00102008427732],[-107.01117369393076,48.00101071623024],[-107.01119886325822,48.00097453040737],[-107.01110992898882,48.000913546542186]]]}"
00000000000000000716,2747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,93.09339737333357,"{""type"":""Polygon"",""coordinates"":[[[-107.01079374778817,48.000995015431364],[-107.01077322141663,48.00098195976398],[-107.01073259396583,48.00096480626218],[-107.01064848843103,48.00102434719414],[-107.01066222127557,48.00103750301569],[-107.01078389120427,48.00108448471276],[-107.01082054130025,48.00099902850722],[-107.01079374778817,48.000995015431364]]]}"
00000000000000000717,2753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,91.18369950912893,"{""type"":""Polygon"",""coordinates"":[[[-107.01147522388152,48.00089375157369],[-107.01141400135035,48.000859119753805],[-107.01136678214979,48.000842035977925],[-107.01129046769935,48.00093274881162],[-107.01132310301124,48.000918761307155],[-107.01139766654997,48.00095315252998],[-107.01148905820739,48.00090689185311],[-107.01147522388152,48.00089375157369]]]}"
00000000000000000718,2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,70.5468240599148,"{""type"":""Polygon"",""coordinates"":[[[-107.01178354472238,48.00112063249273],[-107.01175604461964,48.001098759725494],[-107.01174259181485,48.001094506167476],[-107.01168496676416,48.00115359740902],[-107.0117252135749,48.00116186380341],[-107.0117994539,48.00118728159615],[-107.01183300833638,48.00119563276477],[-107.0118437814698,48.001128502136076],[-107.01178354472238,48.00112063249273]]]}"
00000000000000000719,2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,82.00919090723619,"{""type"":""Polygon"",""coordinates"":[[[-107.01151007823697,48.000933328333105],[-107.01148905820739,48.00090689185311],[-107.01139766654997,48.00095315252998],[-107.01141798056929,48.00096172913232],[-107.01145315920685,48.001010279184],[-107.01148044626686,48.001027673088515],[-107.01156493295008,48.00097701814569],[-107.01151007823697,48.000933328333105]]]}"
0000000000000000071a,2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,104.18363944254816,"{""type"":""Polygon"",""coordinates"":[[[-107.01005982554088,48.00026197527532],[-107.01006003808077,48.000266454138035],[-107.0100335693756,48.000271413990994],[-107.01002251338487,48.000329641388625],[-107.01000987802215,48.000347741614064],[-107.01013083871938,48.00037686386848],[-107.01013731838542,48.00037230030382],[-107.01016885613487,48.000327057378314],[-107.01020142319801,48.00030864730795],[-107.01005982554088,48.00026197527532]]]}"
0000000000000000071b,2734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,88.40137071162462,"{""type"":""Polygon"",""coordinates"":[[[-107.01000987802215,48.000347741614064],[-107.01001025933257,48.00035662823205],[-107.01001058329835,48.000365601354304],[-107.00998470836305,48.00038392669997],[-107.00995242139766,48.000411238733335],[-107.01002075814057,48.000454744338775],[-107.0100473384131,48.00045427872728],[-107.01009249722644,48.000417697261405],[-107.0101184159217,48.00039944299786],[-107.01013083871938,48.00037686386848],[-107.01000987802215,48.000347741614064]]]}"
0000000000000000071c,2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,95.40278344228864,"{""type"":""Polygon"",""coordinates"":[[[-107.01017670911104,48.00018850460449],[-107.01011037706698,48.000194084116245],[-107.0100849950534,48.00022579025787],[-107.01007235975271,48.00024389045401],[-107.01005982554088,48.00026197527532],[-107.01020142319801,48.00030864730795],[-107.01021433874003,48.00029944905894],[-107.01022060582798,48.0002904066316],[-107.01017670911104,48.00018850460449]]]}"
0000000000000000071d,2737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,69.52527497150004,"{""type"":""Polygon"",""coordinates"":[[[-107.01024320999161,48.000187332779],[-107.01017670911104,48.00018850460449],[-107.01022060582798,48.0002904066316],[-107.01033122233498,48.0002259781468],[-107.01024320999161,48.000187332779]]]}"
0000000000000000071e,2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,84.41980717610568,"{""type"":""Polygon"",""coordinates"":[[[-107.0104014195652,48.00031851246497],[-107.01026890998878,48.00033423716959],[-107.01027588248067,48.000343054460004],[-107.01033763897682,48.00039113872531],[-107.01033207732138,48.00041804092956],[-107.01043800691288,48.000402781831795],[-107.01043708884325,48.0003804432164],[-107.0104014195652,48.00031851246497]]]}"
0000000000000000071f,2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,94.79583219112828,"{""type"":""Polygon"",""coordinates"":[[[-107.01039455851765,48.0003141894338],[-107.01038001949114,48.000283189415676],[-107.0103794151323,48.00026531433089],[-107.01035839650689,48.0002388779057],[-107.01033122233498,48.0002259781468],[-107.01022060582798,48.0002904066316],[-107.01021433874003,48.00029944905894],[-107.01022751059404,48.000294800797064],[-107.01026193750053,48.00032541988005],[-107.01026890998878,48.00033423716959],[-107.0104014195652,48.00031851246497],[-107.01039455851765,48.0003141894338]]]}"
00000000000000000720,2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,71.91664786124602,"{""type"":""Polygon"",""coordinates"":[[[-107.00995242139766,48.000411238733335],[-107.00994615424004,48.000420281165844],[-107.00989419172481,48.00045245298352],[-107.00986913331872,48.00049313237842],[-107.00997654094259,48.00051801649125],[-107.01000741745668,48.00045498483154],[-107.01002075814057,48.000454744338775],[-107.00995242139766,48.000411238733335]]]}"
00000000000000000721,2730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,103.81195845175534,"{""type"":""Polygon"",""coordinates"":[[[-107.00984265644743,48.00066773080152],[-107.00981727391711,48.00069943717274],[-107.00979728468195,48.00069983343454],[-107.00977140945419,48.000718158847306],[-107.00984030669564,48.00077946897373],[-107.0098863837538,48.00076522614874],[-107.00997091420565,48.00071464398551],[-107.00997020895942,48.000696784124976],[-107.00984265644743,48.00066773080152]]]}"
00000000000000000722,2731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,88.38593912590295,"{""type"":""Polygon"",""coordinates"":[[[-107.0098594873805,48.00058707964465],[-107.00984913618213,48.00066316722917],[-107.00984265644743,48.00066773080152],[-107.00997020895942,48.000696784124976],[-107.00996971623901,48.00068340316953],[-107.00996901099242,48.00066554331968],[-107.0099685182717,48.000652162372226],[-107.00996045928825,48.0006165985056],[-107.00996612233511,48.00058968083362],[-107.0098594873805,48.00058707964465]]]}"
00000000000000000723,2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,82.03289760323241,"{""type"":""Polygon"",""coordinates"":[[[-107.00977140945419,48.000718158847306],[-107.00975844995538,48.00072728599182],[-107.00967898894602,48.00073758464537],[-107.0096592122076,48.000742459784135],[-107.00970223389776,48.0008220954583],[-107.00970871366826,48.00081753188103],[-107.00978087855361,48.00078944257728],[-107.0098074589968,48.00078897702487],[-107.00984030669564,48.00077946897373],[-107.00977140945419,48.000718158847306]]]}"
00000000000000000724,2728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,101.0072348783724,"{""type"":""Polygon"",""coordinates"":[[[-107.0096592122076,48.000742459784135],[-107.00959978419931,48.00075243326519],[-107.00953971878094,48.00074896998819],[-107.00955665232152,48.00084245222203],[-107.0095701044538,48.00084670608271],[-107.00961002564233,48.00084600014904],[-107.009630450162,48.00085907142949],[-107.00963590099792,48.00082767473169],[-107.00970223389776,48.0008220954583],[-107.0096592122076,48.000742459784135]]]}"
00000000000000000725,2744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,88.74299303768203,"{""type"":""Polygon"",""coordinates"":[[[-107.01059986341517,48.000801903583636],[-107.01057813877392,48.000757607078],[-107.01056451756241,48.000748945593266],[-107.0104522082471,48.0007687532012],[-107.0104524885573,48.00077765526672],[-107.01048755391058,48.00082171125774],[-107.0104953435373,48.000852882797815],[-107.01050220469756,48.00085720586347],[-107.01061402136942,48.0008240171735],[-107.01059986341517,48.000801903583636]]]}"
00000000000000000726,2741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,94.39082220057026,"{""type"":""Polygon"",""coordinates"":[[[-107.01048937017183,48.000526882336466],[-107.01046768957413,48.00048265715462],[-107.01036883337713,48.00050671824464],[-107.01036911367153,48.00051562026618],[-107.01036566833818,48.00059610195462],[-107.01050451379223,48.00057575766063],[-107.01048937017183,48.000526882336466]]]}"
00000000000000000727,2740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,72.87092835456133,"{""type"":""Polygon"",""coordinates"":[[[-107.01043997850579,48.000456305359194],[-107.01043927302236,48.00043844559637],[-107.0104389927096,48.00042954358864],[-107.01043866863972,48.00042057045949],[-107.01043800691288,48.000402781831795],[-107.01033207732138,48.00041804092956],[-107.01033257018068,48.00043142181171],[-107.01036883337713,48.00050671824464],[-107.01046768957413,48.00048265715462],[-107.01043997850579,48.000456305359194]]]}"
00000000000000000728,2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,90.82789368834347,"{""type"":""Polygon"",""coordinates"":[[[-107.01052046406726,48.000642477471835],[-107.01050451379223,48.00057575766063],[-107.01036566833818,48.00059610195462],[-107.01039372744279,48.00063577903216],[-107.0104285800037,48.00067535603418],[-107.01054127044928,48.00066443516201],[-107.01052046406726,48.000642477471835]]]}"
00000000000000000729,2745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,85.91357976011932,"{""type"":""Polygon"",""coordinates"":[[[-107.01063482791959,48.0008459749154],[-107.01062088254774,48.00082834022784],[-107.01061402136942,48.0008240171735],[-107.01050220469756,48.00085720586347],[-107.01052987234196,48.00088348671107],[-107.01052399700822,48.00090592564428],[-107.01054473578994,48.00092346026714],[-107.01055198879706,48.000941179724805],[-107.01055868114467,48.00094109499828],[-107.01064397466449,48.0009082854789],[-107.01063482791959,48.0008459749154]]]}"
0000000000000000072a,2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,90.04588763741776,"{""type"":""Polygon"",""coordinates"":[[[-107.01055531681895,48.0006820544281],[-107.01054127044928,48.00066443516201],[-107.0104285800037,48.00067535603418],[-107.0104355526019,48.00068417336785],[-107.01043647065936,48.00070651211335],[-107.0104367509668,48.00071541416838],[-107.0104439361582,48.00072871040833],[-107.01043816191422,48.000751133889885],[-107.0104522082471,48.0007687532012],[-107.01056451756241,48.000748945593266],[-107.01055754491279,48.00074012825934],[-107.01056381202693,48.00073108573271],[-107.01055531681895,48.0006820544281]]]}"
0000000000000000072b,2748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,93.892826680094,"{""type"":""Polygon"",""coordinates"":[[[-107.01092038517677,48.001001728722855],[-107.0108739835045,48.001006998893736],[-107.01082054130025,48.00099902850722],[-107.01078389120427,48.00108448471276],[-107.01079734374936,48.00108873841082],[-107.01087053909104,48.00108748133342],[-107.01094369072965,48.00108615307533],[-107.01095028202906,48.00108608370085],[-107.01092038517677,48.001001728722855]]]}"
0000000000000000072c,2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,70.17093049874529,"{""type"":""Polygon"",""coordinates"":[[[-107.00986913331872,48.00049313237842],[-107.0098594873805,48.00058707964465],[-107.00996612233511,48.00058968083362],[-107.00996569728272,48.0005807230521],[-107.00995752688627,48.00054066496668],[-107.00997654094259,48.00051801649125],[-107.00986913331872,48.00049313237842]]]}"
0000000000000000072d,2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,94.79164214991033,"{""type"":""Polygon"",""coordinates"":[[[-107.00900787768535,48.00076274736348],[-107.0090079889916,48.00076724165355],[-107.00897007110954,48.00081703276457],[-107.00907181425845,48.0008688358225],[-107.00908494253977,48.000864116537834],[-107.00912976501296,48.00081871962945],[-107.00915503670026,48.000782519064224],[-107.00900787768535,48.00076274736348]]]}"
0000000000000000072e,2720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,86.41494788136333,"{""type"":""Polygon"",""coordinates"":[[[-107.00897007110954,48.00081703276457],[-107.00892535981978,48.00086692389881],[-107.00889279207755,48.00088533375033],[-107.00897464712264,48.00093751767063],[-107.00905241857443,48.00088259756617],[-107.00907181425845,48.0008688358225],[-107.00897007110954,48.00081703276457]]]}"
0000000000000000072f,2717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,204.69206342240795,"{""type"":""Polygon"",""coordinates"":[[[-107.00888131419936,48.001274113462536],[-107.00886677639224,48.001243112615285],[-107.00879886529708,48.001208563410465],[-107.0087908074748,48.00117299903781],[-107.00879527448143,48.00111484001109],[-107.00876074759066,48.00108423529043],[-107.00878672439565,48.001065894630905],[-107.0086910365854,48.00100056967555],[-107.00865139549795,48.001010177345044],[-107.00859921939144,48.00103786991953],[-107.00858597980502,48.00103809483926],[-107.00868955649379,48.00113457646892],[-107.00874201261861,48.00111578592962],[-107.00873792651957,48.00118283172858],[-107.008855337257,48.00129245422416],[-107.00886219817457,48.00129677744946],[-107.00886241056025,48.00130125640737],[-107.00889688040998,48.00133194771457],[-107.00889547100518,48.001296227534525],[-107.00888131419936,48.001274113462536]]]}"
00000000000000000730,2722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,94.78796527162194,"{""type"":""Polygon"",""coordinates"":[[[-107.00917862884931,48.0007062063481],[-107.00916496444401,48.00069747353527],[-107.0090515704554,48.00069053289143],[-107.00904579547009,48.00071295629169],[-107.00903326072252,48.00073104115489],[-107.00900787768535,48.00076274736348],[-107.00915503670026,48.000782519064224],[-107.0091799272393,48.000737431825804],[-107.00918647459376,48.00073729145363],[-107.00917862884931,48.0007062063481]]]}"
00000000000000000731,2723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,77.27502472139895,"{""type"":""Polygon"",""coordinates"":[[[-107.00914732714642,48.00058613162513],[-107.00908751851817,48.00058721807983],[-107.0090515704554,48.00069053289143],[-107.00916496444401,48.00069747353527],[-107.00914732714642,48.00058613162513]]]}"
00000000000000000732,2724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,109.14652354083955,"{""type"":""Polygon"",""coordinates"":[[[-107.00933549266779,48.00063194376229],[-107.00924153789515,48.00061131274778],[-107.00918059944256,48.000585581632436],[-107.00914732714642,48.00058613162513],[-107.00916496444401,48.00069747353527],[-107.00917862884931,48.0007062063481],[-107.00934288981102,48.00064971897541],[-107.00933549266779,48.00063194376229]]]}"
00000000000000000733,2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,120.04664917942137,"{""type"":""Polygon"",""coordinates"":[[[-107.00901619010031,48.000977010845745],[-107.00900252566528,48.00096827796532],[-107.00894877155275,48.00095584295378],[-107.00897464712264,48.00093751767063],[-107.00889279207755,48.00088533375033],[-107.00888008857368,48.000899010856934],[-107.00884044756123,48.0009086185839],[-107.00879545613553,48.00094960763963],[-107.00889082044002,48.001005959178144],[-107.00889751267692,48.00100587457007],[-107.00894975623328,48.00098260503729],[-107.00905741966847,48.00101204047658],[-107.0090568835353,48.000998588302686],[-107.00901619010031,48.000977010845745]]]}"
00000000000000000734,2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,101.36122537590563,"{""type"":""Polygon"",""coordinates"":[[[-107.00936489267134,48.00070291777793],[-107.00937024257803,48.00067153656374],[-107.00935003075656,48.000662944169086],[-107.00934288981102,48.00064971897541],[-107.00917862884931,48.0007062063481],[-107.00918647459376,48.00073729145363],[-107.00920608260795,48.000728008630595],[-107.00923903128198,48.00071848542039],[-107.00925934418218,48.000727062469075],[-107.00926004907987,48.000744922353995],[-107.00928733425106,48.00076231684106],[-107.00929409405984,48.000766655370924],[-107.00938548567345,48.0007203968616],[-107.00936489267134,48.00070291777793]]]}"
