system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
00000000000000000623_+288+18761,15.926112333698626,25.621397514178682,91.73329733125902,16.20863963018799,34.87383588399675,15.94339349789206,87.64193019944253,38.03410486234123,2985,16.32423250807419,1,1,708.5221557617188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02614053200705,47.99989150018025]}"
00000000000000000624_+310+18713,31.108375207194307,27.248862855556247,32.10527285128612,24.460795962333364,33.94042542873185,88.75005039733006,53.031852294590664,48.24066564795115,2977,95.27969018658658,1,1,708.324951171875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0258254147294,48.00031692355859]}"
00000000000000000625_+293+18564,15.95000084489537,32.88079626560758,59.47528245286998,24.85480106080766,44.3650514641027,24.136194986505203,45.398417455178844,33.182967083412755,2958,18.403192137334713,1,1,707.9688110351562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02599012668331,48.001661744303895]}"
00000000000000000626_+280+18725,22.122016079989493,78.40078089018465,17.477066571629706,15.832803702954095,53.78219828959944,56.762530951785145,15.814359982415766,34.47718007914863,2981,15.625684164630727,1,1,708.407470703125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02623248928404,48.00021752938304]}"
00000000000000000627_+287+18939,24.706072213838283,76.42222981650629,26.26152375745781,26.58259911238366,89.75442893385582,26.400905795435293,26.18857473497541,40.34872636733968,3004,26.473476574264836,1,1,710.097900390625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02622928692448,47.99829098932122]}"
00000000000000000628_+278+18743,15.582575521249666,38.939978370197025,64.87597034571567,15.945834014517672,84.65871317313326,24.707804175943437,15.821470154585754,34.572568815700265,2983,16.048204770259616,1,1,708.474853515625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02626690898141,48.0000562195651]}"
0000000000000000062a_+284+18757,18.06965293254433,18.599901712788395,91.07090882275939,16.30615212068234,67.50159058783348,16.310210717566733,53.79997041062404,37.256540599718704,2984,16.393937492950982,1,1,708.5214233398438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02619243742409,47.99992860962686]}"
0000000000000000062b_+300+18877,21.358875460715367,51.13104084925188,21.40927089324211,29.81451243964093,59.05721359312426,28.81019011185814,21.458491345735226,31.796078078584465,2998,21.32902993510784,1,1,709.582763671875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02602884743335,47.998844875913576]}"
0000000000000000062c_+296+18713,83.64713080951354,15.506942653705934,23.925663136857068,37.96333571215818,16.177416355364684,50.12459153824673,15.57612927257577,39.2402886164172,2979,71.00109945291572,1,1,708.3802490234375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02601301209637,48.000320901844496]}"
0000000000000000062d_+309+18812,16.415652457513062,67.63908911716642,16.408911979411627,22.352005065624496,54.20584332158554,16.557892696274536,29.345374225763415,31.03655614482455,2991,25.367680295257315,1,1,708.7009887695312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.02588073182848,47.999426878381655]}"
