"clusterID_seq","window_type","sum_c","mean_p","mean_f","Nhat","TO_mean","riparian_area_sum","catchment_area_max","contains_null","time_period","SWA","t"
"1","dammed",1,0.922990853234425,0.0260629982378814,1.11242755262005,44.4389153110337,807.065019220114,5393.0933,FALSE,"sum_SWA_t1",185.603229269794,"1"
"1","dammed",1,0.922990853234425,0.0260629982378814,1.11242755262005,44.4389153110337,807.065019220114,5393.0933,FALSE,"sum_SWA_t2",243.640228120953,"2"
"1","dammed",1,0.922990853234425,0.0260629982378814,1.11242755262005,44.4389153110337,807.065019220114,5393.0933,FALSE,"sum_SWA_t3",243.640228120953,"3"
"1","dammed",1,0.922990853234425,0.0260629982378814,1.11242755262005,44.4389153110337,807.065019220114,5393.0933,FALSE,"sum_SWA_t4",243.194811232184,"4"
"1","dammed",1,0.922990853234425,0.0260629982378814,1.11242755262005,44.4389153110337,807.065019220114,5393.0933,FALSE,"sum_SWA_t5",0.104191097558713,"5"
"1","dammed",1,0.922990853234425,0.0260629982378814,1.11242755262005,44.4389153110337,807.065019220114,5393.0933,FALSE,"sum_SWA_t6",76.4605621894201,"6"
"1","dammed",1,0.922990853234425,0.0260629982378814,1.11242755262005,44.4389153110337,807.065019220114,5393.0933,FALSE,"sum_SWA_t7",193.920145143715,"7"
"1","dammed",1,0.922990853234425,0.0260629982378814,1.11242755262005,44.4389153110337,807.065019220114,5393.0933,FALSE,"sum_SWA_t8",47.5813619646372,"8"
"1","undammed",0,0.918675324060759,0.0274193089970598,0,39.8564923488014,770.655662953854,5389.104,FALSE,"sum_SWA_t1",0,"1"
"1","undammed",0,0.918675324060759,0.0274193089970598,0,39.8564923488014,770.655662953854,5389.104,FALSE,"sum_SWA_t2",116.200335708553,"2"
"1","undammed",0,0.918675324060759,0.0274193089970598,0,39.8564923488014,770.655662953854,5389.104,FALSE,"sum_SWA_t3",67.5650851394616,"3"
"1","undammed",0,0.918675324060759,0.0274193089970598,0,39.8564923488014,770.655662953854,5389.104,FALSE,"sum_SWA_t4",67.5650851394616,"4"
"1","undammed",0,0.918675324060759,0.0274193089970598,0,39.8564923488014,770.655662953854,5389.104,FALSE,"sum_SWA_t5",0,"5"
"1","undammed",0,0.918675324060759,0.0274193089970598,0,39.8564923488014,770.655662953854,5389.104,FALSE,"sum_SWA_t6",38.508477752349,"6"
"1","undammed",0,0.918675324060759,0.0274193089970598,0,39.8564923488014,770.655662953854,5389.104,FALSE,"sum_SWA_t7",38.508477752349,"7"
"1","undammed",0,0.918675324060759,0.0274193089970598,0,39.8564923488014,770.655662953854,5389.104,FALSE,"sum_SWA_t8",91.4827048659325,"8"
