system:index,Input_FID,SWA_t1,SWA_t2,SWA_t3,SWA_t4,SWA_t5,SWA_t6,SWA_t7,SWA_t8,containsNull_t1,containsNull_t2,containsNull_t3,containsNull_t4,containsNull_t5,containsNull_t6,containsNull_t7,containsNull_t8,riparian_area_m2,.geo
00000000000000002c47,1,99.66064255073961,86.43437145223807,45.807477294931225,1.567981013129739,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,99.64874126389623,"{""type"":""Polygon"",""coordinates"":[[[-107.27113559149579,48.42072889173245],[-107.27111684670477,48.42076050110455],[-107.27107827524502,48.420797053739655],[-107.27114092706691,48.420849366463806],[-107.27117413195272,48.42083976911099],[-107.2712147540813,48.42084793563952],[-107.27126739085482,48.42082451152591],[-107.27126699606033,48.420815628078955],[-107.27113559149579,48.42072889173245]]]}"
00000000000000002c61,2,94.91251713481604,66.9544759378714,34.20391582250595,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,94.92809079983272,"{""type"":""Polygon"",""coordinates"":[[[-107.27123372690279,48.42067333799179],[-107.2712345612863,48.42069117638383],[-107.2712359301983,48.4207224272849],[-107.27118231948437,48.42072348384705],[-107.27113539411395,48.42072445001608],[-107.27113559149579,48.42072889173245],[-107.27126699606033,48.420815628078955],[-107.27127895299031,48.42078412483513],[-107.27131796393842,48.42075652711007],[-107.27133055783139,48.42073842058704],[-107.27133714821744,48.42073387267896],[-107.27123372690279,48.42067333799179]]]}"
00000000000000002c71,3,120.71412329112779,64.92821086341259,72.60141019867916,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,119.58227053913288,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.27129099453171,48.42060079460883],[-107.2713045396173,48.420604973116696]]},{""type"":""Polygon"",""coordinates"":[[[-107.27130451582264,48.42060497949784],[-107.27129846753172,48.4206184665328],[-107.27129099453171,48.42060079460883],[-107.27129099261784,48.42060079008298],[-107.2712771247509,48.4205921032334],[-107.27125745079792,48.42060141665853],[-107.27124583106553,48.42064189056533],[-107.2712335295086,48.420668896280546],[-107.27123372690279,48.42067333799179],[-107.27133714821744,48.42073387267896],[-107.27137615909076,48.420706274958135],[-107.27141457767193,48.42066535210568],[-107.27142776374961,48.42066057072908],[-107.27130451582264,48.42060497949784]]]}]}"
00000000000000002c64,4,145.66667339240814,145.66667339240814,90.89903429863499,5.420242287598405,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,146.3032929697074,"{""type"":""Polygon"",""coordinates"":[[[-107.27136070465703,48.42051008006836],[-107.27136090206787,48.420514521765725],[-107.27132169400035,48.4205376776761],[-107.27130929758675,48.42056022582949],[-107.2712771247509,48.4205921032334],[-107.27130451582264,48.42060497949784],[-107.27142776374961,48.42066057072908],[-107.2714476799577,48.42065577050999],[-107.27147297002385,48.42061954169222],[-107.27151217815468,48.42059638568306],[-107.27136070465703,48.42051008006836]]]}"
00000000000000002c48,5,138.4207633633239,138.4051355640093,88.23200987226825,65.93634287235786,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,156.02371741109528,"{""type"":""Polygon"",""coordinates"":[[[-107.27147861568453,48.42044519708975],[-107.2714121116107,48.420459934329756],[-107.27136070465703,48.42051008006836],[-107.27151217815468,48.42059638568306],[-107.27154488552215,48.420577920662964],[-107.27158389615501,48.4205503229445],[-107.27159668731441,48.42053665815887],[-107.27147861568453,48.42044519708975]]]}"
00000000000000002c3c,6,137.2358184540973,137.2358184540973,88.93537852647255,51.043115960616674,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,138.0118569424376,"{""type"":""Polygon"",""coordinates"":[[[-107.27158304056626,48.42038066955392],[-107.27147861568453,48.42044519708975],[-107.27159668731441,48.42053665815887],[-107.27160991815538,48.4205319483129],[-107.27165551904197,48.420499802685136],[-107.27168227313749,48.4204992821865],[-107.27170204948025,48.42048995287878],[-107.27158304056626,48.42038066955392]]]}"
00000000000000002c3a,7,156.848897321084,156.848897321084,97.73651788351583,47.164841935213886,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,156.80306922155432,"{""type"":""Polygon"",""coordinates"":[[[-107.2717291768507,48.4203465008146],[-107.27166273052458,48.42036115084039],[-107.27166150102475,48.420334429205056],[-107.27166106131978,48.42032547430114],[-107.27162879390018,48.42035289417453],[-107.27158304056626,48.42038066955392],[-107.27170204948025,48.42048995287878],[-107.27173515163634,48.420480371218844],[-107.27180790143511,48.42045658841277],[-107.27181434447567,48.42045198477052],[-107.2717291768507,48.4203465008146]]]}"
00000000000000002c41,8,121.27220061082464,115.42997802168713,46.05007738786584,60.33658483753017,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,138.5782882918138,"{""type"":""Polygon"",""coordinates"":[[[-107.27187403863428,48.420285538729196],[-107.27184718217903,48.420286075091916],[-107.27183385641399,48.42028632745507],[-107.27182042819088,48.42028659563164],[-107.27174924556533,48.42034607070366],[-107.2717291768507,48.4203465008146],[-107.27181434447567,48.42045198477052],[-107.27186619074106,48.42041079376963],[-107.27190667304863,48.420414430895406],[-107.27187403863428,48.420285538729196]]]}"
00000000000000002c3d,9,140.69249347752208,91.54020396143784,102.9225073092124,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,140.70010059606284,"{""type"":""Polygon"",""coordinates"":[[[-107.27196846863234,48.42029708959986],[-107.27191422087081,48.42028474998614],[-107.27187403863428,48.420285538729196],[-107.27190667304863,48.420414430895406],[-107.27191331355507,48.42041426893669],[-107.27196672675072,48.42040877028809],[-107.2720138944327,48.420412316946816],[-107.2720481008937,48.42027765795654],[-107.27196846863234,48.42029708959986]],[[-107.27203570492485,48.420300206082594],[-107.27202207917502,48.42029603261216],[-107.27202271646229,48.4203094291841],[-107.27203570492485,48.420300206082594]]]}"
00000000000000002c40,10,132.46698947093066,106.97791764595928,69.37207229791903,44.69308357121898,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,132.428115907358,"{""type"":""Polygon"",""coordinates"":[[[-107.27208307001294,48.420308194379125],[-107.27206807459976,48.42027277028929],[-107.2720481008937,48.42027765795654],[-107.2720138944327,48.420412316946816],[-107.27211487041922,48.42041924821994],[-107.27213557658139,48.42043221462584],[-107.2721909286386,48.420319476812544],[-107.27208307001294,48.420308194379125]]]}"
00000000000000002c34,11,135.70710478015977,83.0854875118125,36.48580828788231,83.0854875118125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,135.827026858693,"{""type"":""Polygon"",""coordinates"":[[[-107.27229898498545,48.420335200800004],[-107.27222447053555,48.4203188499127],[-107.2721909286386,48.420319476812544],[-107.27213557658139,48.42043221462584],[-107.27214245942235,48.420436565880166],[-107.272189429736,48.420435670763965],[-107.27220949859644,48.42043524055255],[-107.27225695904305,48.42044768627911],[-107.27234024473209,48.42035676334953],[-107.27229898498545,48.420335200800004]]]}"
00000000000000002c38,12,109.249033381191,69.7808951817307,56.07788901983525,69.68452361424765,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,109.24689217703417,"{""type"":""Polygon"",""coordinates"":[[[-107.27243707802529,48.42042184438497],[-107.27238238976503,48.420400550113726],[-107.27235396566013,48.4203653942727],[-107.27234024473209,48.42035676334953],[-107.27225695904305,48.42044768627911],[-107.27226394437088,48.42045202170949],[-107.27229113846289,48.4204604559568],[-107.27233215599445,48.42047750532493],[-107.27235330218636,48.420499426618335],[-107.27246422737811,48.420430207034386],[-107.27243707802529,48.42042184438497]]]}"
00000000000000002c42,13,113.28867746287698,105.06844191410958,39.65296931313533,40.32500928196253,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,113.27462048991583,"{""type"":""Polygon"",""coordinates"":[[[-107.2725341093051,48.420491367080565],[-107.27251340288086,48.420478400752785],[-107.27249265166579,48.42046536288082],[-107.2724648648256,48.42044360363298],[-107.27246422737811,48.420430207034386],[-107.27235330218636,48.420499426618335],[-107.27237474101479,48.42053024711791],[-107.2724023302963,48.42054756473248],[-107.27241619858486,48.420556251401834],[-107.2724301171521,48.42056932404032],[-107.27254827027564,48.420508952918375],[-107.27254783035444,48.420499997994746],[-107.2725341093051,48.420491367080565]]]}"
00000000000000002c33,14,102.87518436558106,102.87518436558106,36.71490043518589,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,102.84734066855162,"{""type"":""Polygon"",""coordinates"":[[[-107.27259262094042,48.42060182880811],[-107.27259169078928,48.42057953296154],[-107.27254866538702,48.420517836301066],[-107.27254827027564,48.420508952918375],[-107.2724301171521,48.42056932404032],[-107.27244462289616,48.42059140734478],[-107.27248676833952,48.42063519424508],[-107.27259994383202,48.42061513498143],[-107.27259262094042,48.42060182880811]]]}"
00000000000000002c36,15,103.48969105785966,103.48969105785966,33.31057662566503,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,103.42737594549544,"{""type"":""Polygon"",""coordinates"":[[[-107.27262285554703,48.420677190492945],[-107.27259994383202,48.42061513498143],[-107.27248676833952,48.42063519424508],[-107.27249014576908,48.420711092575125],[-107.27248390026202,48.42072013799401],[-107.2726380492718,48.420717056453086],[-107.27263701663554,48.42069477637584],[-107.27262285554703,48.420677190492945]]]}"
00000000000000002c46,16,136.63854929933365,118.55465011947295,81.22779362271812,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,136.68237702944316,"{""type"":""Polygon"",""coordinates"":[[[-107.27263829164724,48.42072156970378],[-107.2726380492718,48.420717056453086],[-107.27248390026202,48.42072013799401],[-107.2724541303367,48.42080554688724],[-107.27245437268871,48.420810060146465],[-107.2726487051404,48.42080618955944],[-107.27266149615689,48.42079252457036],[-107.27265284789388,48.42074803901834],[-107.27267906739291,48.42073410574014],[-107.27263829164724,48.42072156970378]],[[-107.27262662838224,48.420761972293356],[-107.27260611932401,48.42075344763563],[-107.27259372342873,48.42077599603252],[-107.27262662838224,48.420761972293356]]]}"
00000000000000002c45,17,112.32160404336217,98.41294174755318,70.81959780571508,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,112.27160810912028,"{""type"":""Polygon"",""coordinates"":[[[-107.27245437268871,48.420810060146465],[-107.27245510520528,48.42082791437466],[-107.27245687024185,48.42086804875391],[-107.27249872335459,48.420902936602765],[-107.2726188403511,48.42088714109655],[-107.27259178568906,48.42088323596768],[-107.27261697267524,48.42084702252682],[-107.27263591411578,48.42081985455052],[-107.2726487051404,48.42080618955944],[-107.27245437268871,48.420810060146465]]]}"
00000000000000002c49,18,86.3377685189247,69.47549326186085,69.47549326186085,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,86.31980052567087,"{""type"":""Polygon"",""coordinates"":[[[-107.27263417404514,48.420931536297395],[-107.2726324088172,48.42089140187857],[-107.2726188403511,48.42088714109655],[-107.27249872335459,48.420902936602765],[-107.27251259180495,48.42091162331188],[-107.27252695045205,48.42093365101422],[-107.27252871556107,48.42097378546971],[-107.2725295505715,48.4209916239349],[-107.27265615579105,48.42097129615415],[-107.27263417404514,48.420931536297395]]]}"
00000000000000002c72,19,89.36679786654076,39.725527357120136,39.725527357120136,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,110.24164592777379,"{""type"":""Polygon"",""coordinates"":[[[-107.27266343395941,48.42098453086942],[-107.27265615579105,48.42097129615415],[-107.2725295505715,48.4209916239349],[-107.27252979293179,48.42099613720944],[-107.27253052547975,48.42101399149845],[-107.27253209303765,48.42104968427796],[-107.27257330896876,48.42107117544735],[-107.27257374888883,48.421080130466606],[-107.2727067527491,48.42105512728651],[-107.27270646006929,48.42104622799939],[-107.27266343395941,48.42098453086942]]]}"
00000000000000002c60,20,83.52971156087577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,110.64671539166011,"{""type"":""Polygon"",""coordinates"":[[[-107.27272179392938,48.42109062331421],[-107.27270739027345,48.4210685240382],[-107.2727067527491,48.42105512728651],[-107.27257374888883,48.421080130466606],[-107.27258894267307,48.42111999673357],[-107.27260393893019,48.421155421282386],[-107.27261101954629,48.421164214301626],[-107.27273103503995,48.421148434370195],[-107.27272419677217,48.421144154649234],[-107.27277780897126,48.42114309718141],[-107.27272179392938,48.42109062331421]]]}"
00000000000000002c63,21,98.9409938840305,0.0,9.61357620416903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,111.74048298108391,"{""type"":""Polygon"",""coordinates"":[[[-107.27273846054325,48.42116172484866],[-107.27273103503995,48.421148434370195],[-107.27261101954629,48.421164214301626],[-107.272618935215,48.42119084585163],[-107.27259291292653,48.42120922099016],[-107.27259472290136,48.42124942719337],[-107.27274223358305,48.42124650740801],[-107.27274199119782,48.421241994113494],[-107.27276585296825,48.42117460079974],[-107.27273846054325,48.42116172484866]]]}"
00000000000000002c67,22,99.80814544476713,15.117069400058073,82.52404307173747,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,117.33187104552053,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[-107.27259848422989,48.42133419237875],[-107.27260518811146,48.4213340599115]]},{""type"":""Polygon"",""coordinates"":[[[-107.27277315678093,48.42133965278581],[-107.27275816027749,48.42130422814751],[-107.27274399890939,48.421286642089],[-107.2727425262682,48.42125540672823],[-107.27274223358305,48.42124650740801],[-107.27259472290136,48.42124942719337],[-107.27260513631443,48.42133404789158],[-107.27278702549079,48.42134833951974],[-107.27277315678093,48.42133965278581]]]}]}"
00000000000000002c62,23,98.66194519248663,52.27938891625872,52.27938891625872,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,131.73439274635166,"{""type"":""Polygon"",""coordinates"":[[[-107.27278702549079,48.42134833951974],[-107.27259849559476,48.42133420990627],[-107.2725854619915,48.421343361727104],[-107.27257247319417,48.4213525850914],[-107.27257507334815,48.421410558464416],[-107.27257527090082,48.42141500023053],[-107.27273772105637,48.42144759252579],[-107.27273674603636,48.4214252247857],[-107.27273478315449,48.42138064823729],[-107.27280054935363,48.42135252876612],[-107.27278702549079,48.42134833951974]]]}"
00000000000000002c6e,24,84.40687097638262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,127.34913454949856,"{""type"":""Polygon"",""coordinates"":[[[-107.27257527090082,48.42141500023053],[-107.27253802468655,48.42148273365279],[-107.27253899958245,48.42150510142209],[-107.2726876389371,48.421528919689614],[-107.27268734626989,48.42152002032322],[-107.2727063831724,48.42149730957089],[-107.27273939125661,48.42148326977022],[-107.27273831377306,48.42146091783197],[-107.27273772105637,48.42144759252579],[-107.27257527090082,48.42141500023053]]]}"
00000000000000002c6c,25,36.40687085974451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,105.31546934950165,"{""type"":""Polygon"",""coordinates"":[[[-107.27253899958245,48.42150510142209],[-107.27252045277983,48.42154115329256],[-107.27254056712083,48.42154079452995],[-107.27255463335985,48.42155392310844],[-107.27251537954051,48.42157700843596],[-107.27250947130383,48.42159502493011],[-107.2726711446449,48.42160969139577],[-107.2726642614978,48.42160534009154],[-107.27267588027524,48.42156486530787],[-107.2726876389371,48.421528919689614],[-107.27253899958245,48.42150510142209]]]}"
00000000000000002c75,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,126.4131028088741,"{""type"":""Polygon"",""coordinates"":[[[-107.2726711446449,48.42160969139577],[-107.27250947130383,48.42159502493011],[-107.27250499066925,48.42164420546525],[-107.27247970051927,48.42168043525121],[-107.27248014040838,48.421689390373764],[-107.27266134870644,48.42169021384135],[-107.2726611511452,48.421685772052754],[-107.27268009305435,48.42165860362949],[-107.27267965311557,48.42164964851427],[-107.27267925798805,48.4216407649444],[-107.2726711446449,48.42160969139577]]]}"
00000000000000002c6f,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,124.85967417387292,"{""type"":""Polygon"",""coordinates"":[[[-107.27248014040838,48.421689390373764],[-107.2724839127763,48.421774173797345],[-107.27248430785428,48.42178305739145],[-107.27264505181256,48.421775427586596],[-107.27264461188393,48.42176647245139],[-107.27266134870644,48.42169021384135],[-107.27248014040838,48.421689390373764]]]}"
00000000000000002c79,28,2.258160614967346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,129.94381522922777,"{""type"":""Polygon"",""coordinates"":[[[-107.27248430785428,48.42178305739145],[-107.27247191149314,48.42180560621884],[-107.27246005007036,48.421841567820906],[-107.27248173202334,48.421876902400356],[-107.272648824553,48.421860211130756],[-107.27264838462456,48.42185125598135],[-107.2726470145567,48.42182000446961],[-107.27264505181256,48.421775427586596],[-107.27248430785428,48.42178305739145]]]}"
00000000000000002c77,29,48.1844617207845,2.607168016246721,2.607168016246721,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,124.50695059914142,"{""type"":""Polygon"",""coordinates"":[[[-107.27267778506261,48.421908780613194],[-107.2726631836122,48.42188223919328],[-107.272648824553,48.421860211130756],[-107.27248173202334,48.421876902400356],[-107.27251123462958,48.42193441130161],[-107.27255298645417,48.42196931560983],[-107.27270557310318,48.42193054036562],[-107.27267778506261,48.421908780613194]]]}"
00000000000000002c78,30,85.2316694378853,76.84757877868766,76.84757877868766,1.481993841423708,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,120.52766957937274,"{""type"":""Polygon"",""coordinates"":[[[-107.27274923776032,48.42200563552923],[-107.2727220423284,48.42199720120159],[-107.27272056973939,48.42196596542389],[-107.2727198371267,48.42194811081995],[-107.27270557310318,48.42193054036562],[-107.27255298645417,48.42196931560983],[-107.27255992729668,48.42197357958951],[-107.27256109973533,48.422000389379065],[-107.27257570113393,48.42202693087447],[-107.27258381444383,48.422058004674575],[-107.27275607618158,48.4220099153135],[-107.27274923776032,48.42200563552923]]]}"
00000000000000002c7d,31,111.43075447152643,112.37100014593088,112.37100014593088,96.50663269290736,22.25073362355139,1.101726354337206,0.0,0.0,0,0,0,0,0,0,0,0,186.59043146728072,"{""type"":""Polygon"",""coordinates"":[[[-107.27275607618158,48.4220099153135],[-107.27258381444383,48.422058004674575],[-107.27259129030394,48.42207568148189],[-107.27259266031125,48.422106933145464],[-107.27259349532251,48.4221247719883],[-107.27259393523389,48.422133727184224],[-107.27259447022952,48.422147140025466],[-107.2726572297987,48.422199437132356],[-107.27269077356571,48.42219881000039],[-107.27278981738667,48.422013729967624],[-107.27275607618158,48.4220099153135]]]}"
00000000000000002c7a,32,164.87090111783908,170.42642472865535,170.42642472865535,166.05597530580036,166.61335830314485,63.89228372527106,0.0,0.0,0,0,0,0,0,0,0,0,186.52528443816118,"{""type"":""Polygon"",""coordinates"":[[[-107.27284470599406,48.42203946639653],[-107.27281012961927,48.42201781295264],[-107.27278981738667,48.422013729967624],[-107.27269077356571,48.42219881000039],[-107.2727911177373,48.422192343613446],[-107.27283150001338,48.42219599622644],[-107.27290405588809,48.422167769907],[-107.27284470599406,48.42203946639653]]]}"
