stream,Input_FID,Shape_Area_20,NDVI_veg19_20,Veg_area_veg19_20
WC,12876,391.301349147,0.36884234834419055,384.6129891788258
WC,12866,591.063539312,0.44811937502670546,595.7343575271907
WC,12865,740.617917433,0.3524829544858908,731.5691460403741
WC,12886,371.812684551,0.3477147072128494,369.0744140924192
WC,12821,1286.67667883,0.34127773427690283,1287.5213301714728
WC,12878,333.087099699,0.4099413096442703,339.59525972254147
WC,12877,359.593949802,0.3438606866349558,358.55023076674513
WC,12864,1010.436904,0.3337786581044364,1017.4545569326364
WC,12885,440.340652659,0.3794536485984885,443.31108401429424
WC,12875,345.509068629,0.41696405765664496,344.8620204551547
WC,12874,613.13640524,0.42886454326527146,619.699029570935
WC,12879,339.887719082,0.47241624302664587,327.2220324048809
WC,12873,892.416916236,0.4111719167658902,875.8442366656135
WC,12871,1258.46405838,0.3580367093725043,1247.816978005802
WC,12881,428.128790216,0.431302121545695,415.9363077201096
WC,12870,885.331951281,0.38041834530995144,883.7365627812404
WC,12869,966.796160981,0.39983092469077564,967.1857357847924
WC,12872,856.672327256,0.3664377116990962,869.5244632496552
WC,12882,388.473912418,0.4110635854700144,395.9286431106867
WC,12868,839.627244626,0.41975526794341955,838.1907479678887
WC,12880,385.066227138,0.4326360691043119,398.0360449697457
WC,12838,1974.11797117,0.388973697696259,1975.1596762264476
WC,12884,676.78198696,0.37106031789726335,682.6049997965494
WC,12883,577.113319829,0.3470892643592183,569.145958814434
WC,12861,579.217306221,0.46418038254018723,583.3595491895487
WC,12863,2030.51514803,0.31544715572839727,2023.3182838888729
WC,12854,1158.48881382,0.34763237409498715,1147.7549392101812
WC,12855,446.35098719,0.47524840957465614,439.3596338907878
WC,12860,625.730379007,0.4703726054458489,617.056435917873
WC,12887,2391.17574636,0.2987256959417501,2399.234402914609
WC,12862,549.210910361,0.42298831380670554,546.7668956382602
WC,12867,682.6178037,0.4489867297968145,674.1840717689663
WC,12859,2254.76969803,0.4636204500670425,2285.539283752441
WC,12851,381.209339418,0.44178694823619774,386.44524323706537
WC,12888,1428.87444441,0.3083292555342072,1428.113514021331
WC,12857,610.981583153,0.4344927522657683,620.4753574745329
WC,12856,566.88434621,0.4555106389617608,561.2434929941215
WC,12849,948.54062906,0.37547185563891794,924.5182631847905
WC,12889,920.182845694,0.3152312714631165,915.3087398753446
WC,12858,2587.33386937,0.4064249912940566,2565.100804138183
WC,12843,790.419278809,0.3844848096331237,795.2693736356847
WC,12837,1370.27789015,0.3760671555290494,1356.7832911771886
WC,12835,513.707202538,0.36501991506684617,524.9140165141986
WC,12785,536.120700001,0.4727870433328205,538.5741554709041
WC,12847,681.395465773,0.40756259688892477,672.5909121644263
WC,12820,683.79438708,0.38633952619886575,672.0577393475703
WC,12822,782.87940893,0.39599425984760395,758.930609400132
WC,12850,830.891286603,0.369532263275244,844.2278320013307
WC,12848,780.728412969,0.40292628416939397,796.0542325487326
WC,12841,948.795091056,0.40450846577215505,920.8406539916992
WC,12846,460.800984638,0.4399973695849595,452.51904395608346
WC,12823,610.456640165,0.41945395158839094,618.8856561997358
WC,12824,508.713484874,0.43238244586520735,521.2237259509517
WC,12826,523.438707822,0.4217709639986018,526.2261861464557
WC,12845,600.562038632,0.42148645148128144,614.4168401381548
WC,12844,725.720740009,0.39273314025892314,711.8191810458314
WC,12842,877.213971379,0.3955016924161519,873.4548067878274
WC,12825,503.871231721,0.4394533082890434,494.37267824060774
WC,12808,792.184035969,0.4293366425223932,797.3461289648917
WC,12819,526.49660132,0.38303575860665806,513.584888413373
WC,12817,998.187780447,0.35557037634933364,1003.4748408598058
WC,12827,587.386853551,0.40617724367527336,582.033741939769
WC,12816,1159.15353341,0.3555088416892921,1141.6743194580079
WC,12852,2421.25019347,0.3273151635954804,2416.055565089806
WC,12812,844.540112197,0.42296644451120247,831.8356184117935
WC,12814,1023.87958285,0.381183847383306,1015.5785029691809
WC,12829,611.51400513,0.36796375301897305,615.2006316540287
WC,12836,622.24223447,0.35880161828767104,623.1066910687616
WC,12853,2549.83880292,0.3248021153516978,2547.4240752874634
WC,12818,908.011784308,0.35252617464843383,927.9262479894302
WC,12815,1198.0918017,0.3634501030153136,1190.8984135347257
WC,12799,539.994979399,0.34721839563017004,540.1617139928481
WC,12802,537.29780825,0.44742919267611403,542.7944489123774
WC,12800,1125.98022879,0.34902518307597963,1122.4460923437978
WC,12796,539.995286996,0.3750640607966067,528.8393391627892
WC,12797,781.040668555,0.29306190474087784,714.9478752285828
WC,12798,671.21661316,0.34074257114297535,682.8346143236346
WC,12811,757.015095398,0.4313810559333066,768.130561918371
WC,12813,899.491345061,0.40438166155860866,905.280463992848
WC,12809,558.103670401,0.4596809591153409,554.3788942524029
WC,12810,637.169436331,0.4512187392707637,627.2967402738683
WC,12801,902.430553214,0.3693798764944778,896.0612248140222
WC,12806,774.688684603,0.4200000833344256,769.9648836921243
WC,12830,544.528389429,0.3385906802741915,539.9138552497416
WC,12794,583.103236128,0.40167544587858867,567.2690938313802
WC,12782,513.366596521,0.49582684471439703,498.2970386879117
WC,12803,490.701761915,0.44807579728450925,489.09346516927076
WC,12793,663.186013533,0.4210541354899375,675.7204521029604
WC,12791,519.424573323,0.5156016640357354,504.88398039574713
WC,12789,530.344028731,0.4959740175586705,528.3108183916877
WC,12804,443.603579215,0.4586976148642091,440.6575416116154
WC,12805,396.152723662,0.47927693315881054,399.5923901726218
WC,12786,523.554947229,0.4436350010201602,527.5194778442383
WC,12788,514.525076636,0.45696735759963736,512.7804611804438
WC,12787,488.177246083,0.46051262685350924,485.1396840413412
WC,12807,825.55310765,0.4328487761572492,826.8265160953296
WC,12790,524.019208965,0.4732588574039215,531.206828697055
WC,12783,677.420355754,0.4810708361273123,679.6643724628524
WC,12792,532.809355514,0.5079290491995625,530.9431611603381
WC,12671,477.489530243,0.38159869022300846,476.16686060288384
WC,12828,457.508220438,0.4266883895617054,456.7290138992609
WC,12839,1448.19283113,0.3431561392503942,1465.5072842467066
WC,12832,529.150595206,0.38477644438349834,522.8054947796991
WC,12840,1115.33381015,0.3821699189989577,1128.282825754203
WC,12834,517.905483893,0.3604612402594865,510.1714367137235
WC,12831,420.870219835,0.37505341480287285,421.71842444924744
WC,12784,553.193402384,0.5008212433943277,546.9967236986348
WC,12779,639.422257599,0.4780075828038609,641.2277336569393
WC,12781,550.762156359,0.4975060841892851,647.8119693232517
WC,12767,562.833013642,0.43670329718051787,562.2549665563248
WC,12777,382.908631607,0.5967840480422042,377.47230811025577
WC,12778,523.04528849,0.5143089856069426,517.5093726064645
WC,12795,581.108204756,0.38792876819390587,579.6423057107365
WC,12780,493.587561997,0.5438878471719859,505.9291730992935
WC,12771,311.188721194,0.6052826175845578,314.03256007175816
WC,12774,428.633704629,0.46069218134192025,419.5895155364392
WC,12775,643.540024225,0.42637944887651974,651.2337105844534
WC,12776,438.034218988,0.5229087537954092,444.5967287549786
WC,12773,674.070357471,0.46510445462595135,664.6551977419385
WC,12769,738.436613454,0.46109545594153883,742.8294644224878
WC,12770,520.777916088,0.5104493705277776,516.7181299845378
WC,12772,295.939459223,0.5056471942580321,295.34336233700026
WC,12766,551.633135253,0.4647317681707138,563.0439136280733
WC,12741,777.821038259,0.4349163933660297,769.136668665269
WC,12765,557.191244443,0.46614113909308524,555.1461991254022
WC,12768,486.636662301,0.44108078106989734,474.33678101184324
WC,12762,452.123815757,0.5005846635720168,443.0116935281192
WC,12759,457.877672216,0.4701891727039418,458.27681340236285
WC,12756,539.425177284,0.5531960234543665,535.9261146695006
WC,12763,512.664148749,0.49888193234425376,521.7158245909449
WC,12754,503.797504232,0.4893190143571823,506.4425994873046
WC,12761,419.543264381,0.5148217140151403,414.31914642932367
WC,12764,663.634589017,0.42974478090279344,654.3811443254061
WC,12755,502.408997598,0.5408533556802461,509.60260153377754
WC,12753,300.185270687,0.5301250216129014,292.70469291537415
WC,12757,516.946040217,0.5501824856721438,513.2893569048714
WC,12758,470.423538139,0.5014857591184,461.69789694991755
WC,12749,547.541026286,0.560551574999049,553.8231332816331
WC,12752,431.605971159,0.5513238749769798,436.95149027506505
WC,12748,544.912235974,0.5826303955242367,537.2394025615617
WC,12760,409.224963207,0.5055490278778747,411.9498781690411
WC,12745,990.68858706,0.5256821609264256,996.8241446999941
WC,12751,559.913386776,0.488185781223409,551.9783596263212
WC,12747,659.193512847,0.5366183955624187,666.2202432969037
WC,12744,1842.53593187,0.36887290959836433,1824.145832346
WC,12750,498.564252156,0.5596097628443394,498.54516999487794
WC,12740,737.074527084,0.4042007144269522,738.0761071597829
WC,12739,454.409956074,0.4775885625488871,453.53096528894764
WC,12738,477.987452781,0.5148846962249997,481.6947577981387
WC,12736,683.503872079,0.5518513256035491,699.3768011654124
WC,12743,969.980327593,0.5138001708427328,937.333911521762
WC,12730,397.76682873,0.5180761849629086,399.8314477359548
WC,12746,761.764920019,0.5610834726825307,760.7128969080308
WC,12732,390.179129026,0.49976251665112037,376.40332928825825
WC,11920,885.156577889,0.4025579138220165,738.3562807569317
WC,12737,431.080941312,0.5628395182105291,416.4152990902171
WC,12742,930.277348201,0.42645675411555883,957.8673482558307
WC,12735,829.771843658,0.5698346938259607,828.353465540269
WC,12727,630.836664689,0.4336255799376532,638.0441314697266
WC,12729,503.613727516,0.43950007986111644,503.01414678237023
WC,12726,504.307281778,0.47247696971081776,510.38236586626834
WC,12731,347.868341892,0.5364477003416036,343.2383175120634
WC,12728,700.442718519,0.42711971188069825,695.4281968060661
WC,12722,624.15837984,0.4785327353781048,622.2534533332375
WC,12711,503.096480722,0.40952992525743087,508.00951211966714
WC,12725,407.951601026,0.47062619602400085,403.2517127541935
WC,12720,668.956474124,0.4363209571714174,672.0031292186064
WC,12713,493.700174138,0.47236917595208755,485.1118305879481
WC,12721,555.639069817,0.40997562976110546,552.7636907240923
WC,12712,435.752595258,0.47218153308227795,432.9936825920554
