system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
00000000000000001c66_-19849-20073,19.33710114893978,82.39663505591422,32.566505988009574,36.60812649298433,53.27278545369176,19.282872010095474,75.9272326850028,43.69214525810169,2081,30.1459032301756,1,1,669.89990234375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28125136621127,48.354546859498356]}"
00000000000000001c53_-19844-20063,18.839468687565798,88.87016602081509,23.906744604222112,74.10343535243048,40.28414826373961,18.798491195266493,92.76527830807692,51.43950149807081,2082,53.948279552449975,1,1,669.97900390625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28118772902778,48.35445566143465]}"
00000000000000001c4f_-19849-20050,41.16959944088305,67.38608729487103,78.08400143725802,22.12851083327091,78.13594810160589,58.46406643462599,34.04987561526482,49.46467758760356,2083,16.299331543048794,1,1,669.845947265625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28126015891358,48.354340034150184]}"
00000000000000001c63_-19839-20039,22.0035315934323,90.84911121290389,22.24884248651813,84.2013382549574,49.071261232600854,20.31914185116473,96.96146463979059,58.52656128028132,2084,82.55779897088263,1,1,669.8011474609375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28112944444287,48.35423856963678]}"
00000000000000001c65_-19847-20028,63.546713549604604,55.59949194606883,89.3787153196122,19.59630731184859,96.12558099733366,76.36372238015113,26.634570628404916,55.14841979127257,2085,13.94225619715671,1,1,669.9586181640625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28124158537905,48.354141691590954]}"
00000000000000001c50_-19845-20020,37.95050555572047,72.08087764085244,81.89330437763634,25.25059177113431,81.76996849668294,75.6806388011918,30.172283222785147,52.459832774966365,2086,14.880492333727432,1,1,669.8993530273438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28121765986532,48.35406924272661]}"
00000000000000001c60_-19844-20014,51.13616627992072,85.19257149303186,90.45646816787234,25.06493660855361,85.18569645941383,62.781716148788604,31.605356749481494,56.18980545117716,2087,18.095531702354833,1,1,669.9248046875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28120646172715,48.35401503347446]}"
00000000000000001c62_-19834-20006,25.13484572007343,80.12168802742701,32.50975155874559,84.90744034734811,46.20196029833674,24.21908258406475,90.33084908513283,58.835423241176045,2088,87.25776830827986,1,1,669.8943481445312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28107460121838,48.35394054610772]}"
00000000000000001c5f_-19828-19990,25.895730790077096,63.27075019959847,93.03891526645195,27.379621051348572,30.733100013759525,25.464072402674987,79.05901413644432,50.96174579848536,2089,62.85276252752792,1,1,669.8182373046875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28099976720644,48.353795138636954]}"
00000000000000001c61_-19824-19981,34.71162636003717,22.159445947676573,81.83654424159494,25.16709924685796,33.01412008706687,24.2074375552626,73.84069324588134,39.83124576457321,2090,23.712999432208193,1,1,669.73681640625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.2809492408655,48.353713187638654]}"
00000000000000001c64_-19825-19978,70.45973340768278,20.578310960073964,74.65135496335876,22.947804739937652,77.33983224398237,38.43349187318886,48.85670915163057,46.95618987336603,2091,22.382281647073242,1,1,669.7181396484375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.2809638797024,48.35368646524149]}"
00000000000000001c4e_-19814-19973,20.604588647095966,74.92460164394697,50.546187788603504,20.756286272886783,25.951424460658487,20.989730172125704,88.55160317905629,41.52304406492516,2092,29.859930355027615,1,1,669.77587890625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28081738148614,48.3536386999701]}"
00000000000000001c52_-19809-19963,20.789458482708937,81.84880706028466,28.205661746309502,21.021614910029612,40.726880983203934,19.95889214306996,89.9101069545726,40.38866042680058,2093,20.647861134225423,1,1,669.8325805664062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28075374616786,48.35354750162274]}"
00000000000000001ded_-19805-19952,18.41613078366477,91.71621594533347,28.794125168053235,24.780086215784166,45.25257609833649,21.49388511634413,90.34428772275754,42.66607812021633,2094,20.531317911456867,1,1,669.8423461914062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28070398521135,48.35344756568702]}"
00000000000000001c4d_-19804-19944,21.542117519697882,84.28992513904839,48.29304289348857,19.750287617508747,61.80336491281324,23.945164772137304,43.820889466994636,40.38783507697397,2095,19.657888294103003,1,1,669.8616943359375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28069355250105,48.353375371545724]}"
00000000000000001c48_-19800-19937,18.251260420023755,80.89402511551448,35.30461720392761,26.550324195123565,35.05842693975525,19.750001350837465,85.68703737061088,40.49026548622608,2096,22.426431294015643,1,1,669.85986328125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28064226226975,48.3533114052165]}"
00000000000000001c4c_-19797-19918,27.92377589472121,31.53015896062481,83.35234863082933,20.70677448824914,81.04383821354436,29.433050999073487,59.40639502919001,44.21940675123149,2097,20.35891179361957,1,1,669.8623657226562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28060905259846,48.35313978480361]}"
00000000000000001c4b_-19796-19916,25.697329728930967,31.648674523880615,69.69145719467647,20.14394165492446,77.98062777868502,28.737932718603552,43.104421764759216,39.64165862122629,2098,20.12888360535004,1,1,669.72607421875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28059632571143,48.35312154510938]}"
00000000000000001df0_-19792-19903,23.916592733246787,87.30493600103081,49.247435939421905,21.356163020068763,82.73887063400623,30.061960245547617,25.400515699746848,42.882319199636264,2099,23.032079324021183,1,1,669.8817749023438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28054733026833,48.35300362425863]}"
00000000000000001df1_-19791-19892,22.99467205672491,90.53181889250209,25.461293706520223,19.541974499379336,79.34925063578011,35.762836781547435,20.978201058834657,39.279872763914646,2100,19.61893448002843,1,1,669.8005981445312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28053804507526,48.352904452848115]}"
00000000000000001c4a_-19792-19882,22.50977939310512,95.75745190327012,22.750113183274436,25.240437936643957,87.02797072458631,48.18244056039224,19.876181924789506,42.59042693729416,2101,19.379039872291557,1,1,669.8173828125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28055536069996,48.3528147836013]}"
00000000000000001c46_-19793-19873,20.3965999689279,83.7335577356887,19.20886588088534,73.28386516431247,63.82354184468319,34.5363437058985,18.791023754341182,41.50196197158843,2102,18.241897717970105,1,1,669.7688598632812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28057229386864,48.352734106760494]}"
00000000000000001c40_-19795-19864,17.281588986650107,53.71395487376678,14.928770769956913,90.67154224399094,86.89844276659326,36.990038490851546,21.676183502690634,43.7321065881563,2103,27.696331070750155,1,1,669.7613525390625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28060271853724,48.35265368478599]}"
00000000000000001c42_-19797-19854,10.460736138583258,26.244705515170715,10.135374697849514,89.86671533386023,88.36426621418794,25.493921509333504,52.536285549360066,47.695076048365394,2104,78.45860342857794,1,1,669.72900390625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28063352549698,48.35256427038551]}"
00000000000000001c45_-19804-19856,47.9832586800245,86.11483233825132,53.01405102911197,75.46588618784546,27.003300829887017,87.59307034599611,17.53589520185288,51.77707326757724,2105,19.506291527648628,1,1,669.7061767578125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28072720146844,48.35258403925463]}"
00000000000000001c41_-19808-19844,30.471362760922432,17.377889439534187,15.845165300130148,30.552894262914457,68.90783882256042,90.79730147857485,39.09601130525268,46.91333625779231,2106,82.25822669244933,1,1,669.7369384765625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28078575591431,48.352477149692255]}"
00000000000000001c3d_-19821-19839,68.05336500670884,21.621483175120588,21.84287262187611,24.113511201973168,33.9555672912394,93.00868631540527,51.04565141641656,51.282805406472164,2107,96.62130622303735,1,1,669.7825927734375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28096305716154,48.35243550054199]}"
00000000000000001c51_-19832-19844,93.49518258736042,35.554792764423695,37.506076262086395,93.3038107054984,16.99459839039919,17.40637004683458,17.38448045601224,50.656660591388764,2108,93.60797351849521,1,1,669.7739868164062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.28110955213471,48.35248326566553]}"
