stream,Input_FID,Shape_Area_30,NDVI_veg21_30,Veg_area_veg21_30
ubv,18079,1879.3647106,0.26410122260318275,1767.5090346392462
ubv,18078,1331.09027477,0.26387550954326877,1352.7190384808705
ubv,18080,1427.27887919,0.24917458543571377,1320.6311662262565
ubv,18103,3214.12385413,0.23891684790897294,3041.5946867101325
ubv,18076,1531.47042028,0.25176004391596796,1422.680500613942
ubv,18088,1780.52852588,0.2191231582467953,743.56439074348
ubv,18105,865.784026222,0.23684882943960503,694.9024167528339
ubv,18089,1391.41961574,0.2180640195826827,718.3115272372377
ubv,18104,875.046921149,0.23615748288443708,678.0698355581245
ubv,18081,1522.30447594,0.23624387144731035,1208.3159574920057
ubv,18071,1572.09775008,0.24204615205203017,1575.744690240598
ubv,18073,1559.71324575,0.23832378398565662,1516.3055880079082
ubv,18075,1583.2220903,0.24681305274210355,1473.177902849983
ubv,18077,1432.54237445,0.2541980176656829,1375.3371935676128
ubv,18112,466.659560042,0.2418225803630693,460.2822914871515
ubv,18107,1873.10785668,0.24154175475967898,1367.1878069709328
ubv,18106,562.341248757,0.22981102606098347,561.2843184826421
ubv,18099,1108.94016407,0.22140622710759472,720.4090600406422
ubv,18095,821.895915946,0.21898589776255428,674.9065647798425
ubv,18109,1915.46199317,0.2576357327209756,1909.792269119562
ubv,18102,1036.07407843,0.228655016732624,737.5127856385475
ubv,18091,1559.77097021,0.219535286928478,999.4798699472464
ubv,18069,1612.54457375,0.24001401092956712,1446.335942197313
ubv,18094,1842.08747884,0.21639917798587754,712.7887578627642
ubv,18092,1499.37201168,0.21767468816494642,1246.7067084817327
ubv,18087,1292.1006014,0.21861263439889964,684.1137187882966
ubv,18070,1618.45922299,0.23617006870565688,1592.3098511938956
ubv,18090,1582.75304209,0.21527372146957796,1035.5092818017101
ubv,18082,1562.85793865,0.2367419361661156,1309.5762299481562
ubv,18059,1601.39588598,0.2571205653222998,1583.8931426702761
ubv,18127,2432.13115968,0.2524219552922889,1745.3777312634038
ubv,18134,1569.85820404,0.30061352611395153,660.4411138197954
ubv,18131,1131.55751805,0.2799996311629289,1119.4134695314895
ubv,18132,2363.06042366,0.24722780337390343,2158.0848981071917
