stream,Input_FID,Shape_Area_20,NDVI_veg23_20,Veg_area_veg23_20
lt,2898,417.673696884,0.2863823858517889,221.60845444623163
lt,2991,461.828909397,0.29719582721591,84.02837566300934
lt,3627,649.416093602,0.33121764692275435,640.2830560721602
lt,90,632.661560127,0.32306162509280195,74.67555185953776
lt,1978,487.485154405,0.39669177164519887,479.9600751390644
lt,1069,557.01410804,0.24544035693587257,226.02858479817706
lt,1074,728.066147092,0.22747762506395883,151.91106250239352
lt,1369,591.680275815,0.1878819544781875,206.79877391142003
lt,1062,620.632524231,0.19422880552684185,78.58484033322802
lt,3375,500.468142241,0.24862318393740504,354.27317768171724
lt,331,584.0999841,0.27846967713196674,105.43389668184169
lt,3438,596.681377903,0.3171450008333767,407.3419538909313
lt,3791,658.353579695,0.3350366374389757,656.0550996069813
lt,3101,1281.35485624,,0.0
lt,3845,386.996223574,0.3587213928272964,57.25516985724955
lt,3848,628.243474542,0.3216369787317398,351.4101475435145
lt,616,533.940115616,0.20123452410615722,15.247477393056831
lt,2853,441.225519692,0.21405714353681063,69.05434375837737
lt,2913,605.466214972,0.32113095908193123,289.0856018066406
lt,2070,484.004057473,0.41284787939751855,71.4494218714097
lt,3909,420.317577883,0.2658372225780641,97.70391316133387
lt,1155,230.259753272,0.2330983309026814,151.64246132046569
lt,655,420.262132733,0.21005489300675112,221.08181376737707
lt,506,555.296488975,0.20043370127677917,28.91937405455346
lt,2678,281.398103236,0.3089862615458468,265.99942175173294
lt,1336,540.384812904,0.24515972739341213,134.01702970616958
lt,571,367.941244362,0.2557843462748675,59.678905412262566
lt,2806,564.688330741,0.2191037795430905,116.58297747443704
lt,676,579.094955796,0.2603960870891004,106.99155596564798
lt,3473,928.027462826,0.2980589357490876,134.20610590916053
lt,107,532.993975268,0.24344407089367365,244.2745378082874
lt,3559,1067.22320785,0.32812367155439076,1048.9240075204887
lt,3179,2380.53835825,0.25330281990759185,852.9457055783739
lt,125,527.21989553,0.2889863817077694,182.21691239300895
lt,648,647.578789567,0.231108558374062,223.7126408296473
lt,2332,296.550439803,0.43160526059085147,299.93276860854206
lt,4109,536.345207417,0.32836428302349435,530.5727020263673
lt,1277,490.670969909,0.26542121171951294,21.812442196116727
lt,3939,586.770765169,0.31508006012223183,592.7928498212029
lt,2841,600.022991479,0.26671710342892624,248.64994958615767
lt,3572,1462.31772042,0.25875986256062056,1069.649826049805
lt,181,455.795774623,0.25451084650126754,239.01708257338584
