stream,Input_FID,Shape_Area_10,NDVI_veg21_10,Veg_area_veg21_10
ubv,4681,374.40855501,0.24013176397304634,105.4158920288086
ubv,4680,469.449738292,0.2258201254388461,245.44620056152343
ubv,4679,371.980729798,0.2515361245385411,142.39047618192785
ubv,4741,1099.00045109,,0.0
ubv,4678,461.548753761,0.24099834333096057,235.2194539687213
ubv,4675,278.902702837,0.2189276397228241,17.04490975772633
ubv,4676,328.287917632,0.24586029746864416,62.14835160199334
ubv,4671,355.722551146,,0.0
ubv,4670,471.488323299,,0.0
ubv,4669,532.606289391,,0.0
ubv,4672,450.55365867,,0.0
ubv,4668,551.41904136,,0.0
ubv,4684,702.006941337,0.2624881683177846,243.87180777157056
ubv,4664,798.513247493,0.22164343179412227,191.9502950630936
ubv,4662,1088.68728131,0.2163111884044473,238.3650136611041
ubv,4660,492.590742097,0.20209978033828366,67.39255595487707
ubv,4657,311.792822732,0.2758371701515408,104.6291213091682
ubv,4661,616.547119894,0.2019064734392453,200.34205726174747
ubv,4659,310.646015587,0.23072129487991333,43.005397661994486
ubv,4658,453.27938247,0.2810465052754482,255.4102600097656
ubv,4654,246.5418078,0.21913719453503577,93.35328261431525
ubv,4656,274.865389927,0.25099537068722294,13.373650404986213
ubv,4646,547.564097569,0.30214656278164714,359.2531989602482
ubv,4652,1158.82485438,0.243874986828203,395.7009461346795
ubv,4653,408.317540742,0.28417740095090244,320.96682523839615
ubv,4655,304.762570489,0.19078278541564941,36.18753069709329
ubv,4635,1147.7945582,0.2462962529488972,413.0108234181124
ubv,4634,962.4866334,0.24741201342660304,456.01579562916476
ubv,4558,451.301467741,,0.0
ubv,4638,365.833284491,0.26262172443941495,150.5198387594784
ubv,4637,746.4848716,0.2320772315645856,450.77223887724034
ubv,4644,445.617312416,0.29052975212644994,329.36005168241616
ubv,4642,333.438873302,0.2987433434887366,57.69055579690372
ubv,4640,335.791627641,0.2495492026785166,135.8351868573357
ubv,4645,615.779230688,0.2802134732477131,471.74998438218057
ubv,4643,329.806301329,0.2894123426478074,162.84466768152572
ubv,4636,521.296992648,0.21968027887551475,265.63845349480124
ubv,4641,522.160748849,0.2733858869413212,339.06287581499885
ubv,4629,885.545917685,0.23286973143723688,159.17229488597198
ubv,4647,518.38163622,0.29104862025463635,430.5787796020508
ubv,4639,291.327779814,0.22964286649897253,88.63379597383387
ubv,4632,591.395407669,0.2487317789779152,270.61998685948987
ubv,4633,526.599534948,0.26116644051184396,245.7085547054515
ubv,4649,303.610624286,0.26115075239447605,153.66523569144456
ubv,4631,685.137690319,0.2634215239065902,97.81119914335365
ubv,4627,990.335458019,0.2424678807757213,178.05212803260955
ubv,4648,365.929314918,0.28629855353454625,337.74949915268843
ubv,4581,1081.33586276,0.21940646866957347,51.13503124760646
ubv,4578,881.811753586,0.2159200757741928,43.79268634272557
ubv,4580,943.711333815,0.22743333876132965,77.09597455193014
ubv,4583,1103.44501615,0.22691433062262858,219.48643430822034
ubv,4630,870.163584241,0.25479872690805466,261.1792933744543
ubv,4576,1052.97199747,0.2073279893898725,209.2615623922909
ubv,4586,1187.17053435,0.22501838379355552,172.54643536735983
ubv,4579,819.923008067,0.22353561952089268,50.348420715332026
ubv,4587,1143.83073054,0.22865500527151514,116.69161179486443
ubv,4575,972.583448589,0.22459440655178498,59.00231798957377
ubv,4584,1147.69087777,0.23618577194244317,205.32568197811347
ubv,4518,657.239030722,0.227277398109436,164.94380149093328
ubv,4626,1150.83773537,0.24249335746221906,145.0114066329657
ubv,4589,1028.74466801,0.21318813074718823,74.99702920352712
ubv,4428,538.695861771,,0.0
ubv,4427,297.346233902,,0.0
ubv,4424,294.955093935,,0.0
ubv,4429,698.348504972,,0.0
ubv,4422,568.277364722,0.21406443417072296,9.703307387408088
ubv,4426,378.309792885,,0.0
ubv,4430,517.814094067,,0.0
ubv,4433,627.182337551,,0.0
ubv,4432,479.255880659,,0.0
ubv,4436,478.580652045,0.21499117735746134,143.7122834448721
ubv,4443,987.588127107,0.265665949618256,652.7307797001856
ubv,4556,493.683037289,0.22573597145681623,156.03279158648323
ubv,4547,870.2964981,0.1928746998310089,59.00425630457261
ubv,4554,445.568945228,0.20131491124629974,9.440672930549173
ubv,4434,398.648061435,,0.0
ubv,4553,455.31394516,0.2033926016960432,147.64166573917163
ubv,4550,822.456134496,0.19975937008857725,73.42751895680148
ubv,4551,577.465505877,,0.0
ubv,4435,426.577222112,0.20696625113487244,31.207610575358075
ubv,4549,682.299071735,0.21352033990837957,79.45906515682445
ubv,4548,590.198277962,0.21090108495187987,55.332880356732545
ubv,4437,645.695286908,0.23292984726422192,92.04918437284582
ubv,4438,528.08249831,0.21585811106292335,87.32856095257927
ubv,4545,516.167043361,0.2109631896018982,45.367717069738056
ubv,4546,769.471501961,0.2109631896018982,0.7867234173943014
ubv,4440,679.842979311,0.22671483164248257,150.7922388413373
ubv,4439,463.987411497,0.21332848293085896,157.34864762250115
ubv,4541,503.664750489,0.22826249643069943,43.007537841796875
ubv,4542,602.985174678,0.2255722113969651,230.77200362261604
ubv,4442,714.502862307,0.2785408691001236,482.2713444130093
ubv,4543,526.056583925,0.2376214561622534,87.85076994054458
ubv,4535,981.635291128,0.20263196527957916,3.4091052485447304
ubv,4559,695.786736142,,0.0
ubv,4577,973.861281595,0.20655627229384016,58.7400926178577
ubv,4557,511.840524643,0.22710764385068538,101.74903959386488
ubv,4565,757.070251186,0.22565174722146872,321.7640247120576
ubv,4552,1010.80750066,0.2073693039742383,43.26977718577666
ubv,4561,890.804414134,,0.0
ubv,4568,402.739628882,0.23810219340371772,158.38999980851713
ubv,4570,520.789089484,0.2268959811178304,154.7179910098805
ubv,4519,1048.94846144,0.22214507617551213,280.326537397796
ubv,4564,962.476961262,0.2270959253128144,249.38706548354205
ubv,4574,817.451880395,0.20417057763007906,145.80165991689643
ubv,4560,741.755835448,,0.0
ubv,4562,1014.95627517,,0.0
ubv,4563,1078.43584643,0.2100338689330536,56.90535849776923
ubv,4572,839.117721763,0.21219895900735125,184.6126539043352
ubv,4573,1076.1677423,0.20004469841592926,124.29894965676701
ubv,4544,910.408064201,0.2303940909249442,117.48403033088236
ubv,4530,966.708384916,0.23076089333890842,303.6705218146829
ubv,4567,392.846029675,0.22711630628389473,111.45010361016965
ubv,4528,925.372749221,0.23926706370310297,397.5500501445696
ubv,4529,1111.35706967,0.25509619360399366,418.005236786487
ubv,4555,643.750861255,0.24561216608109213,139.7740343879251
ubv,4531,737.283989663,0.2257981291413307,65.55935504389744
ubv,4527,970.508845489,0.23483030540276306,342.21759706385
ubv,4532,1151.36497523,,0.0
ubv,4516,1095.67679292,0.2386400066270863,215.8163502711876
ubv,4571,676.375737987,0.22571674528211472,132.69008750167546
ubv,4588,1128.05036567,0.2266377476778195,121.41153779871323
ubv,4569,414.583734176,0.24858913652697323,59.52735356349571
ubv,4566,502.744397223,0.22931393624255145,173.0757271261776
ubv,4521,579.585046132,0.23607562595191733,335.9210125193876
ubv,4520,1246.33974699,0.23173514950192642,113.28476329130284
ubv,4501,712.930359471,0.24334167851440935,87.84823039933747
ubv,4497,564.234424679,0.258094224433538,180.15470186121325
ubv,4683,399.165783223,0.2790352578799264,249.6410982917337
ubv,4742,649.717108682,,0.0
ubv,4737,571.609578071,0.2386339789231618,196.66517863554114
ubv,4740,395.039088802,,0.0
ubv,4852,1166.25453343,0.23423706809942688,257.4848919139189
ubv,4685,440.428479125,0.24834869666533035,46.15205508961397
ubv,4743,549.074564788,0.21918465197086334,10.22661096909467
ubv,4736,537.458546606,0.28164472472336555,226.55837743422563
ubv,4733,584.888215072,0.24068581266225747,355.8324133480296
ubv,4688,566.654171466,0.20912052690982819,68.96537505505131
ubv,4689,468.64599613,0.21086097862283654,118.7881125057445
ubv,4734,520.217378408,0.30200382881198545,147.10579097972197
ubv,4730,754.865943127,0.22711103215524694,378.6448753506529
ubv,4731,519.204308224,0.23101270141332972,169.91837191114237
ubv,4735,548.090350004,0.2817887376995949,475.40495150696995
ubv,4732,644.235941843,0.22358166320292755,180.4071638518689
