system:index,E,N,NE,NW,S,SE,SW,TO_mean,TP_ID,W,first,label,minElev,.geo
00000000000000002451_-5927-26995,57.230234502820494,83.90125886292594,82.42115572386294,77.38255276897492,23.3518640251892,42.128834432355525,26.941913484301594,60.11873047622268,62,87.59203000935085,1,1,648.2999877929688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09055484474294,48.413089444337196]}"
00000000000000002621_-5929-26989,78.49985879761816,85.82751683917739,60.60019825078936,68.7635438623544,38.104191508983995,62.00903256995854,85.6336037869465,69.02128223121231,63,72.73231223387013,1,1,648.3499755859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09058435079122,48.41303604902387]}"
0000000000000000261f_-5950-26991,87.05802246647781,69.44627736026308,73.76780326087933,82.05375130881087,14.488856240327422,34.9828092890449,16.28794257566514,53.740512974636765,64,51.83864129562558,1,1,648.4600219726562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09086715006055,48.413059841782896]}"
00000000000000002609_-5959-26988,85.1125649852901,70.77952992693126,69.52503098144649,94.62150864528103,15.772311301687466,33.75920948915748,26.37562632272578,60.056514628928,65,84.50633537890437,1,1,648.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.0909899525892,48.4130353571777]}"
0000000000000000260d_-5964-26972,48.19166677612698,35.44975295815489,34.17244459681504,75.71434439982131,87.31220942533804,62.545744075863446,84.33862040219435,65.21339325400422,66,93.98236339771964,1,1,648.3699951171875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09106413192312,48.41289287715247]}"
0000000000000000244f_-5977-26985,72.26027606114454,84.52067022368733,74.70803222944775,72.10192567382285,13.694194747618766,37.05044313521286,15.591640275478184,52.12771448437819,67,47.09453352861316,1,1,648.1900024414062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09123431083563,48.41301336192472]}"
00000000000000002615_-5977-26974,84.28885617967404,84.28477611392825,86.68421491718308,75.27232886567393,94.01161606121784,78.76432358318564,68.37295529022583,80.46289118803115,68,72.02405849316065,1,1,648.3400268554688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09123888120047,48.41291445599805]}"
00000000000000002611_-5984-26961,50.357500497452946,24.397971151081094,23.143293643863714,50.723478674214284,78.35961208157063,90.69746835593192,72.09188599382664,57.284207017281034,69,68.50244574030708,1,1,648.3400268554688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09133882556127,48.41279950333598]}"
00000000000000002624_-5984-26958,27.38111075094359,24.98523341251247,26.031376907574618,32.82155641633551,89.73530631081684,102.069743534309,88.67287790360548,58.50349425096303,70,76.33074877160674,1,1,648.4299926757812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09134007196694,48.41277252898834]}"
00000000000000002434_-5999-26950,21.513566674941956,19.896029081505347,20.35288953650091,64.42393229592261,77.74261958932226,59.16350720716372,68.58203471611998,49.35923686407021,71,63.19931581108494,1,1,648.4000244140625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09154598758363,48.41270474606089]}"
00000000000000002438_-6001-26947,21.09488950268981,20.984122820328395,21.405312921910365,80.82395432375682,85.84755389265902,80.61695853973393,87.05773460354531,58.085346591995176,72,66.85224613133772,1,1,648.7100219726562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09158079146493,48.41268295884532]}"
00000000000000002437_-6026-26941,78.3165767283248,91.45445875866211,83.15567092406548,76.17348052937247,32.59206661537108,67.28110564434348,35.25712489336238,63.27295365231047,73,41.95314512498193,1,1,648.5800170898438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09191439135847,48.41263128971829]}"
00000000000000002436_-6015-26927,18.1342307759343,18.782229282447005,17.74341565687709,92.34673478123608,82.68135711350125,42.83632971932952,92.12353866442972,58.26378585766952,74,101.46245086760118,1,1,648.4099731445312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09177163966734,48.412502367533605]}"
0000000000000000244e_-6025-26917,17.155429171374536,70.7360491736353,18.258181087701487,77.28802205239612,84.50750634401865,79.48556559456242,80.03450414438437,63.48966113564331,75,80.45203151707359,1,1,648.3499755859375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09191085410062,48.4124152183301]}"
00000000000000002444_-6024-26914,18.431161681557157,19.352326820085537,15.925415447369815,80.78362051735367,84.44490754312338,38.724037115552804,80.81508773931887,51.73305518314689,76,75.38788460081389,1,1,648.280029296875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09189859415527,48.41238796744505]}"
00000000000000002443_-6027-26906,15.708859683149711,19.792798570331556,14.81396718918917,70.12175977420762,89.27512866452886,24.925431919043092,74.3530347286703,47.554126851477086,77,71.4420342826964,1,1,648.2899780273438,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09194243518483,48.41231686538606]}"
00000000000000002448_-6036-26889,18.935426663898227,57.08813603066174,17.082293063612696,71.37726491717211,82.69012229207061,28.030274353661895,67.34332012675962,54.45744242070123,78,93.11270191777294,1,1,648.6400146484375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09207105019745,48.41216649928012]}"
0000000000000000243f_-6056-26889,91.05395379162736,86.13550320776072,70.16485659875349,17.07716244071672,34.041744358383475,65.80340882761132,16.190666363168432,49.55898377175329,79,16.00457458600485,1,1,648.4600219726562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-107.09234117001438,48.41217202909171]}"
