"dam_km","dam_km_std"
4.54243961185456,0.503826186733714
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.53784247007128,0.502365336201141
4.53784247007128,0.502365336201141
4.53784247007128,0.502365336201141
4.53784247007128,0.502365336201141
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.70614920768145,0.873622434699627
5.70614920768145,0.873622434699627
5.70614920768145,0.873622434699627
5.70614920768145,0.873622434699627
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.90484262062479,0.618988314274273
4.90484262062479,0.618988314274273
4.90484262062479,0.618988314274273
4.90484262062479,0.618988314274273
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.91374391455876,0.621816910953916
4.91374391455876,0.621816910953916
4.91374391455876,0.621816910953916
4.91374391455876,0.621816910953916
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.93191815878181,0.6275922069104
4.93191815878181,0.6275922069104
4.93191815878181,0.6275922069104
4.93191815878181,0.6275922069104
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.53615257891196,0.501828333316205
4.53615257891196,0.501828333316205
4.53615257891196,0.501828333316205
4.53615257891196,0.501828333316205
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.42531964823707,0.784382200045843
5.42531964823707,0.784382200045843
5.42531964823707,0.784382200045843
5.42531964823707,0.784382200045843
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
7.97108902823957,1.59336063271271
7.97108902823957,1.59336063271271
7.97108902823957,1.59336063271271
7.97108902823957,1.59336063271271
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
9.89934102497054,2.20610831141275
9.89934102497054,2.20610831141275
9.89934102497054,2.20610831141275
9.89934102497054,2.20610831141275
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.57459671263176,0.51404486608079
4.57459671263176,0.51404486608079
4.57459671263176,0.51404486608079
4.57459671263176,0.51404486608079
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.90989102892032,0.938366217270517
5.90989102892032,0.938366217270517
5.90989102892032,0.938366217270517
5.90989102892032,0.938366217270517
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
6.68746714969894,1.18545942076645
6.68746714969894,1.18545942076645
6.68746714969894,1.18545942076645
6.68746714969894,1.18545942076645
2.23284384252986,-0.230102495196025
2.23284384252986,-0.230102495196025
2.23284384252986,-0.230102495196025
2.23284384252986,-0.230102495196025
4.49033096109496,0.487267430488542
4.49033096109496,0.487267430488542
4.49033096109496,0.487267430488542
4.49033096109496,0.487267430488542
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.9910505271434,0.646382915547564
4.9910505271434,0.646382915547564
4.9910505271434,0.646382915547564
4.9910505271434,0.646382915547564
1.66483607941184,-0.410600396364662
1.66483607941184,-0.410600396364662
1.66483607941184,-0.410600396364662
1.66483607941184,-0.410600396364662
4.42467549036168,0.466403851789295
4.42467549036168,0.466403851789295
4.42467549036168,0.466403851789295
4.42467549036168,0.466403851789295
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
8.40498213841055,1.73124043084695
8.40498213841055,1.73124043084695
8.40498213841055,1.73124043084695
8.40498213841055,1.73124043084695
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.45039695158036,0.47457745445183
4.45039695158036,0.47457745445183
4.45039695158036,0.47457745445183
4.45039695158036,0.47457745445183
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.40560783172524,0.460344652272048
4.40560783172524,0.460344652272048
4.40560783172524,0.460344652272048
4.40560783172524,0.460344652272048
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.45285279333628,0.47535785625499
4.45285279333628,0.47535785625499
4.45285279333628,0.47535785625499
4.45285279333628,0.47535785625499
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.06769942055752,0.670739914318498
5.06769942055752,0.670739914318498
5.06769942055752,0.670739914318498
5.06769942055752,0.670739914318498
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
7.95076296785167,1.5869015462754
7.95076296785167,1.5869015462754
7.95076296785167,1.5869015462754
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.45417931729548,0.475779390617779
4.45417931729548,0.475779390617779
4.45417931729548,0.475779390617779
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.47133519355588,0.481231076067838
4.47133519355588,0.481231076067838
4.47133519355588,0.481231076067838
4.47133519355588,0.481231076067838
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.50549464758212,0.492086050519168
4.50549464758212,0.492086050519168
4.50549464758212,0.492086050519168
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.49065582679332,0.487370664247872
4.49065582679332,0.487370664247872
4.49065582679332,0.487370664247872
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
8.26213188274363,1.68584638343509
8.26213188274363,1.68584638343509
8.26213188274363,1.68584638343509
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.66587918662228,0.543052031191218
4.66587918662228,0.543052031191218
4.66587918662228,0.543052031191218
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.47385089756876,0.482030500519
4.47385089756876,0.482030500519
4.47385089756876,0.482030500519
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.495275997725,0.488838832837032
4.495275997725,0.488838832837032
4.495275997725,0.488838832837032
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.44365018312256,0.472433509200767
4.44365018312256,0.472433509200767
4.44365018312256,0.472433509200767
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.49157507848632,0.487662778215332
4.49157507848632,0.487662778215332
4.49157507848632,0.487662778215332
4.49157507848632,0.487662778215332
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.50905110823524,0.493216200008592
4.50905110823524,0.493216200008592
4.50905110823524,0.493216200008592
4.50905110823524,0.493216200008592
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.80140503959596,0.586118576411579
4.80140503959596,0.586118576411579
4.80140503959596,0.586118576411579
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.49359242768604,0.488303838637596
4.49359242768604,0.488303838637596
4.49359242768604,0.488303838637596
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.47375022600228,0.481998509747682
4.47375022600228,0.481998509747682
4.47375022600228,0.481998509747682
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.52891139285196,0.499527275178149
4.52891139285196,0.499527275178149
4.52891139285196,0.499527275178149
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.5076729810512,0.492778267500597
4.5076729810512,0.492778267500597
4.5076729810512,0.492778267500597
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.52512367928912,0.4983236396071
4.52512367928912,0.4983236396071
4.52512367928912,0.4983236396071
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.83696902879382,0.915193526989668
5.83696902879382,0.915193526989668
5.83696902879382,0.915193526989668
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
6.06678841537953,0.98822407273234
6.06678841537953,0.98822407273234
6.06678841537953,0.98822407273234
6.06678841537953,0.98822407273234
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.01488597041996,0.653957191401163
5.01488597041996,0.653957191401163
5.01488597041996,0.653957191401163
5.01488597041996,0.653957191401163
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.53573141053888,0.501694497104245
4.53573141053888,0.501694497104245
4.53573141053888,0.501694497104245
4.53573141053888,0.501694497104245
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.52715321425954,0.816742224202333
5.52715321425954,0.816742224202333
5.52715321425954,0.816742224202333
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.52882864932144,0.499500981464288
4.52882864932144,0.499500981464288
4.52882864932144,0.499500981464288
4.52882864932144,0.499500981464288
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.49938770707956,0.490145425734001
4.49938770707956,0.490145425734001
4.49938770707956,0.490145425734001
4.49938770707956,0.490145425734001
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.52386080983936,0.497922332970233
4.52386080983936,0.497922332970233
4.52386080983936,0.497922332970233
4.52386080983936,0.497922332970233
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.531932450597,0.500487287730259
4.531932450597,0.500487287730259
4.531932450597,0.500487287730259
4.531932450597,0.500487287730259
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.5277412527162,0.499155435474025
4.5277412527162,0.499155435474025
4.5277412527162,0.499155435474025
4.5277412527162,0.499155435474025
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
8.79312616155746,1.85458237452847
8.79312616155746,1.85458237452847
8.79312616155746,1.85458237452847
8.79312616155746,1.85458237452847
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
7.70414336347217,1.50853233397242
7.70414336347217,1.50853233397242
7.70414336347217,1.50853233397242
7.70414336347217,1.50853233397242
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.6328672763392,0.532561715905818
4.6328672763392,0.532561715905818
4.6328672763392,0.532561715905818
4.6328672763392,0.532561715905818
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.6554853434818,0.539749141699649
4.6554853434818,0.539749141699649
4.6554853434818,0.539749141699649
4.6554853434818,0.539749141699649
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
6.37465833811319,1.08605702237608
6.37465833811319,1.08605702237608
6.37465833811319,1.08605702237608
6.37465833811319,1.08605702237608
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.64789628147228,0.537337537750721
4.64789628147228,0.537337537750721
4.64789628147228,0.537337537750721
4.64789628147228,0.537337537750721
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.5601244556484,0.509445964128588
4.5601244556484,0.509445964128588
4.5601244556484,0.509445964128588
4.5601244556484,0.509445964128588
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.58576902977096,0.517595134097809
4.58576902977096,0.517595134097809
4.58576902977096,0.517595134097809
4.58576902977096,0.517595134097809
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.80223848946696,0.586383424820726
4.80223848946696,0.586383424820726
4.80223848946696,0.586383424820726
4.80223848946696,0.586383424820726
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.54973681583788,0.506145045891833
4.54973681583788,0.506145045891833
4.54973681583788,0.506145045891833
4.54973681583788,0.506145045891833
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
6.4158710755012,1.09915334443885
6.4158710755012,1.09915334443885
6.4158710755012,1.09915334443885
6.4158710755012,1.09915334443885
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
6.69621349287356,1.18823877817744
6.69621349287356,1.18823877817744
6.69621349287356,1.18823877817744
6.69621349287356,1.18823877817744
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
11.9355573975033,2.85316422408171
11.9355573975033,2.85316422408171
11.9355573975033,2.85316422408171
11.9355573975033,2.85316422408171
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.00158381627324,0.64973011730041
5.00158381627324,0.64973011730041
5.00158381627324,0.64973011730041
5.00158381627324,0.64973011730041
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.49320165500724,0.488179661376408
4.49320165500724,0.488179661376408
4.49320165500724,0.488179661376408
4.49320165500724,0.488179661376408
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.5278261342314,0.499182408583085
4.5278261342314,0.499182408583085
4.5278261342314,0.499182408583085
4.5278261342314,0.499182408583085
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
7.80420947871383,1.54033070883981
7.80420947871383,1.54033070883981
7.80420947871383,1.54033070883981
7.80420947871383,1.54033070883981
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.24058926891281,0.725679752799209
5.24058926891281,0.725679752799209
5.24058926891281,0.725679752799209
5.24058926891281,0.725679752799209
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.46521901538736,0.479287515795825
4.46521901538736,0.479287515795825
4.46521901538736,0.479287515795825
4.46521901538736,0.479287515795825
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.45483704216564,0.475988398251687
4.45483704216564,0.475988398251687
4.45483704216564,0.475988398251687
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
7.83848042180161,1.55122111157737
7.83848042180161,1.55122111157737
7.83848042180161,1.55122111157737
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
7.2094017153311,1.35131647371732
7.2094017153311,1.35131647371732
7.2094017153311,1.35131647371732
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
8.60923387064292,1.79614624969637
8.60923387064292,1.79614624969637
8.60923387064292,1.79614624969637
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
6.95651533386556,1.27095584477433
6.95651533386556,1.27095584477433
6.95651533386556,1.27095584477433
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.5665737829558,0.511495390419076
4.5665737829558,0.511495390419076
4.5665737829558,0.511495390419076
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.45038641600016,0.474574106522036
4.45038641600016,0.474574106522036
4.45038641600016,0.474574106522036
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.48388110517184,0.485217836217906
4.48388110517184,0.485217836217906
4.48388110517184,0.485217836217906
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
17.3814541734187,4.58372673019576
17.3814541734187,4.58372673019576
17.3814541734187,4.58372673019576
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.17480282646714,0.704774554740625
5.17480282646714,0.704774554740625
5.17480282646714,0.704774554740625
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.55566876935476,0.508030064423533
4.55566876935476,0.508030064423533
4.55566876935476,0.508030064423533
4.55566876935476,0.508030064423533
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
7.380290035285,1.40562027920862
7.380290035285,1.40562027920862
7.380290035285,1.40562027920862
7.380290035285,1.40562027920862
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
8.79579711531138,1.85543113325679
8.79579711531138,1.85543113325679
8.79579711531138,1.85543113325679
8.79579711531138,1.85543113325679
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.72725632405268,0.562556068292951
4.72725632405268,0.562556068292951
4.72725632405268,0.562556068292951
4.72725632405268,0.562556068292951
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
9.30164083744362,2.01617494010724
9.30164083744362,2.01617494010724
9.30164083744362,2.01617494010724
9.30164083744362,2.01617494010724
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
10.8093174580449,2.49527484565379
10.8093174580449,2.49527484565379
10.8093174580449,2.49527484565379
10.8093174580449,2.49527484565379
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
8.79076829757349,1.8538331074797
8.79076829757349,1.8538331074797
8.79076829757349,1.8538331074797
8.79076829757349,1.8538331074797
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.69039086344802,0.868614848105366
5.69039086344802,0.868614848105366
5.69039086344802,0.868614848105366
5.69039086344802,0.868614848105366
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.62363763248008,0.529628778271374
4.62363763248008,0.529628778271374
4.62363763248008,0.529628778271374
4.62363763248008,0.529628778271374
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
15.172016756719,3.88162573374356
15.172016756719,3.88162573374356
15.172016756719,3.88162573374356
15.172016756719,3.88162573374356
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
10.237604571397,2.31359955385049
10.237604571397,2.31359955385049
10.237604571397,2.31359955385049
10.237604571397,2.31359955385049
2.16843770930733,-0.250569067352081
2.16843770930733,-0.250569067352081
2.16843770930733,-0.250569067352081
2.16843770930733,-0.250569067352081
4.68509322949748,0.549157747762591
4.68509322949748,0.549157747762591
4.68509322949748,0.549157747762591
4.68509322949748,0.549157747762591
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.60607654422764,0.524048327126828
4.60607654422764,0.524048327126828
4.60607654422764,0.524048327126828
4.60607654422764,0.524048327126828
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.628718649241,0.531243391522634
4.628718649241,0.531243391522634
4.628718649241,0.531243391522634
4.628718649241,0.531243391522634
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
8.67946189348875,1.81846286497872
8.67946189348875,1.81846286497872
8.67946189348875,1.81846286497872
8.67946189348875,1.81846286497872
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.69354867134488,0.551844664396496
4.69354867134488,0.551844664396496
4.69354867134488,0.551844664396496
4.69354867134488,0.551844664396496
4.50835186362008,0.492993998493692
4.50835186362008,0.492993998493692
4.50835186362008,0.492993998493692
4.50835186362008,0.492993998493692
10.0622498941483,2.25787645769112
10.0622498941483,2.25787645769112
10.0622498941483,2.25787645769112
10.0622498941483,2.25787645769112
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
5.3425456396764,0.75807880106675
5.3425456396764,0.75807880106675
5.3425456396764,0.75807880106675
5.3425456396764,0.75807880106675
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
12.8227941942707,3.13510470105159
12.8227941942707,3.13510470105159
12.8227941942707,3.13510470105159
12.8227941942707,3.13510470105159
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
8.64114436252995,1.80628656323583
8.64114436252995,1.80628656323583
8.64114436252995,1.80628656323583
8.64114436252995,1.80628656323583
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
6.08815171830468,0.995012767518573
6.08815171830468,0.995012767518573
6.08815171830468,0.995012767518573
6.08815171830468,0.995012767518573
6.16033588517857,1.01795099383228
6.16033588517857,1.01795099383228
6.16033588517857,1.01795099383228
6.16033588517857,1.01795099383228
4.47822671110436,0.483421018766049
4.47822671110436,0.483421018766049
4.47822671110436,0.483421018766049
4.47822671110436,0.483421018766049
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.53502230998844,0.501469163632798
4.53502230998844,0.501469163632798
4.53502230998844,0.501469163632798
4.53502230998844,0.501469163632798
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.69891800469148,0.553550897062078
4.69891800469148,0.553550897062078
4.69891800469148,0.553550897062078
4.69891800469148,0.553550897062078
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.52287446460444,0.497608898442941
4.52287446460444,0.497608898442941
4.52287446460444,0.497608898442941
4.52287446460444,0.497608898442941
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
6.62392192865958,1.16526642381877
6.62392192865958,1.16526642381877
6.62392192865958,1.16526642381877
6.62392192865958,1.16526642381877
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.50950243251232,0.493359618972291
4.50950243251232,0.493359618972291
4.50950243251232,0.493359618972291
4.50950243251232,0.493359618972291
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.58256538235536,0.516577099359294
4.58256538235536,0.516577099359294
4.58256538235536,0.516577099359294
4.58256538235536,0.516577099359294
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.54243461861488,0.503824600013707
4.54243461861488,0.503824600013707
4.54243461861488,0.503824600013707
4.54243461861488,0.503824600013707
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.80799524577948,0.588212770297002
4.80799524577948,0.588212770297002
4.80799524577948,0.588212770297002
4.80799524577948,0.588212770297002
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
9.4291389278278,2.0566904738933
9.4291389278278,2.0566904738933
9.4291389278278,2.0566904738933
9.4291389278278,2.0566904738933
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.98956113991952,0.645909627530402
4.98956113991952,0.645909627530402
4.98956113991952,0.645909627530402
4.98956113991952,0.645909627530402
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
6.81902554008227,1.22726521091087
6.81902554008227,1.22726521091087
6.81902554008227,1.22726521091087
6.81902554008227,1.22726521091087
2.20279714111892,-0.239650545229609
2.20279714111892,-0.239650545229609
2.20279714111892,-0.239650545229609
2.20279714111892,-0.239650545229609
5.63581685127715,0.851272664961387
5.63581685127715,0.851272664961387
5.63581685127715,0.851272664961387
5.63581685127715,0.851272664961387
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.48062294514052,0.484182478806422
4.48062294514052,0.484182478806422
4.48062294514052,0.484182478806422
4.48062294514052,0.484182478806422
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
10.1793994467519,2.29510349883527
10.1793994467519,2.29510349883527
10.1793994467519,2.29510349883527
10.1793994467519,2.29510349883527
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.53174194928944,0.500426751434072
4.53174194928944,0.500426751434072
4.53174194928944,0.500426751434072
4.53174194928944,0.500426751434072
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.57426718521812,0.513940150951171
4.57426718521812,0.513940150951171
4.57426718521812,0.513940150951171
4.57426718521812,0.513940150951171
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
9.03857722281993,1.9325802546178
9.03857722281993,1.9325802546178
9.03857722281993,1.9325802546178
9.03857722281993,1.9325802546178
3.84401467125172,0.28188514281096
3.84401467125172,0.28188514281096
3.84401467125172,0.28188514281096
3.84401467125172,0.28188514281096
7.51330077105594,1.44788758645062
7.51330077105594,1.44788758645062
7.51330077105594,1.44788758645062
7.51330077105594,1.44788758645062
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.53333305778172,0.500932363790163
4.53333305778172,0.500932363790163
4.53333305778172,0.500932363790163
4.53333305778172,0.500932363790163
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.5839657865476,0.517022110913537
4.5839657865476,0.517022110913537
4.5839657865476,0.517022110913537
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
4.50879902859372,0.493136095740348
4.50879902859372,0.493136095740348
4.50879902859372,0.493136095740348
4.50879902859372,0.493136095740348
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
9.65017615072074,2.12693027940813
9.65017615072074,2.12693027940813
9.65017615072074,2.12693027940813
0,-0.939641437061175
0,-0.939641437061175
0,-0.939641437061175
6.68319094644306,1.18410055604175
6.68319094644306,1.18410055604175
6.68319094644306,1.18410055604175
